F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ByteBuffer,F16-long[],F16-long,F16-Boolean,F16-ByteBuffer[][],F16-Token,F16-AbstractType,F16-Object,F16-NA,F16-void,F16-int,F16-boolean,F16-Double,F16-String,F16-Integer,F16-Pair,F16-Long,F16-MessageOut,F16-CommitLogSegment,F16-byte[][],F3-NA,F3-Class,F3-EncryptionOptions,F3-PrintStream,F3-SSTableReader,F3-byte[],F3-DecoratedKey,F3-boolean,F3-arg0.name().toByteBuffer(),F3-char,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-String[],F3-Thread,F3-BitSet,F3-ListenableFutureTask,F3-input,F7-^,F7-++,F7---,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7-/,F7--=,F7-+=,F7-NA,F7-*=,F12-long,F12-int,F12-FixedValueComparator,F12-List<ByteBuffer>,F12-NA,F12-Map<Pair MapType>,F12-TField,F12-Logger,F12-Map<AbstractType SetType>,F12-String,F12-OptionSimple,F12-double,F12-Pattern,F12-DistributionFactory,F12-List<AbstractType>,F12-TStruct,F12-List<ColumnInfo>,F12-UUID,F12-InetAddress,F12-Map<Class<? extends IScheme> SchemeFactory>,F17-abstract,F17-static,F17-final,F17-NA,F2-Class,F2-StringBuilder,F2-NA,F2-Random,F2-TreeSet<CellName>,F2-Integer,F2-ArrayList<String>,F2-SSLFactory,F2-InetAddress,F2-Math,F2-CqlLexer,F2-PrintStream,F2-String,F2-ByteBuffer,F2-Long,F2-System,F2-Cql_Lexer,F2-Boolean,F2-ThreadPoolExecutor,F2-File,F6-java.util.Random,F6-java.io.ByteArrayOutputStream,F6-NA,F6-org.apache.cassandra.db.BufferCell,F6-java.io.FileOutputStream,F6-org.apache.cassandra.cli.MismatchedSetException,F6-java.util.HashMap<java.lang.Class<? extends org.apache.cassandra.thrift.IScheme> org.apache.cassandra.thrift.SchemeFactory>,F6-java.io.PrintStream,F6-org.apache.cassandra.cli.RewriteRuleSubtreeStream,F6-java.io.DataInputStream,F6-org.apache.thrift.protocol.TStruct,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.cassandra.hadoop.pig.ResourceFieldSchema,F6-org.apache.cassandra.stress.settings.OptionSimple,F6-java.util.concurrent.CountDownLatch,F6-org.apache.thrift.protocol.TField,F6-org.apache.cassandra.db.marshal.DynamicCompositeType.FixedValueComparator,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-final-final,F14-NA,F14-final,F1-size,F1-registerQuery,F1-NA,F1-add,F1-close,F1-compare,F1-pushFollow,F1-assertEquals,F1-write,F1-get,F1-getSSTables,F1-equals,F1-compareTo,F1-predict,F1-value,F1-getLogger,F1-match,F1-count,F1-max,F1-exit,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.OutputStreamWriter,F5-org.apache.cassandra.stress.settings.SettingsCommand$Options,F5-AbstractType,F5-OpDistributionFactory,F5-java.io.FilterOutputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.util.EventObject,F5-java.lang.Number,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.BufferedReader,F5-java.io.OutputStream,F9-id,F9-dataDir,F9-displayPrefix,F9-max,F9-tries,F9-options,F9-firstInsertedKey,F9-wrapped,F9-key_cache_size,F9-delta,F9-planId,F9-keyspaceName,F9-min,F9-identityDistributions,F9-dclocal_read_repair_chance,F9-NA,F9-truncate,F9-generate,F9-delegate,F9-batchsize,F10-NA,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-CommonTree,F4-Integer,F4-String[],F4-boolean,F4-InputStream,F4-ByteBuffer,F4-long,F4-SSLContext,F4-List<ColumnDef>,F4-byte[],F4-File,F4-void,F4-Buffer,F4-StringBuilder,F4-int,F4-String,F4-Field,F4-long[],F4-byte,F8-DistributionBoundApache,F8-ColumnFamilyMetricNameFactory,F8-SettingsErrors,F8-NoSpamLogStatement,F8-StressSettings,F8-DistributionOffsetApache,F8-GeneratorConfig,F8-OptionSimple,F8-DistributionInverted,F8-SettingsTransport,F8-SamplerResult<S>,F8-DistributionQuantized,F8-NA,F8-SettingsPopulation,F8-StreamState,F8-SettingsInsert,F8-WriterThread,F8-SeedManager,F8-CfDef,F8-DataOutputStreamPlus,F11-SUPER_COLUMN_FIELD_DESC,F11-IRE_FIELD_DESC,F11-COMPRESSION_FIELD_DESC,F11-NA,F11-NAME_FIELD_DESC,F11-SUCCESS_FIELD_DESC,F11-KEY_FIELD_DESC,F11-schemes,F11-KEYSPACE_FIELD_DESC,F11-logger,F11-START_TOKEN_FIELD_DESC,F11-WHY_FIELD_DESC,F11-COLUMN_PARENT_FIELD_DESC,F11-STRUCT_DESC,F11-COLUMN_FAMILY_FIELD_DESC,F11-COLUMNS_FIELD_DESC,F11-instance,F11-QUERY_FIELD_DESC,F11-UE_FIELD_DESC,F11-ITEM_ID_FIELD_DESC,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-xedin@apache.org,F71-jmckenzie@apache.org,F71-snazy@snazy.de,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-benedict@apache.org,F71-jakers@gmail.com,F71-marcuse@apache.org,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,F74,F73,F84,F146,category
5716,org/apache/cassandra/utils,org/apache/cassandra/utils/MerkleTreeTest.java,785,true,2,18,5298,2,0,756,1,301,0.6257545271629779,364,60,0.16483516483516483,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,8,STYLE,0.0697936210131332,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,15,1,1,0.008722421754746024,4.104669061056952E-4,5.13083632632119E-5,-1.0,0.03225806451612903,0.0010764648893035272,0.048551959114139696,0.05441126630225609,-0.9354838709677419,0.004878048780487805,0.018386491557223265,0.05441126630225609,-0.8117647058823529,-1.0,33,11136,2125,12868,1625,2.568788313647503E-4,71,1084,541,2780,0.025737096813503276,155,243,4,402,3,-88,3,0.042434486883616916,6,13305,0,5197,903,0,19405,8108,0.0738011731733765,307,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,2038,13775,6,1739,open
5716,org/apache/cassandra/utils,org/apache/cassandra/utils/MerkleTreeTest.java,785,true,37,18,5298,2,0,756,1,301,0.682092555331992,364,60,0.16483516483516483,1.0,45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,8,STYLE,0.0697936210131332,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,15,1,1,0.008722421754746024,4.104669061056952E-4,5.13083632632119E-5,-1.0,0.03225806451612903,0.0010764648893035272,0.048551959114139696,0.05441126630225609,-0.9354838709677419,0.004878048780487805,0.018386491557223265,0.05441126630225609,-0.8117647058823529,-1.0,33,11136,2125,12868,1625,2.568788313647503E-4,71,1084,541,2780,0.025737096813503276,155,243,4,402,3,-88,3,0.042434486883616916,6,13305,0,5197,903,0,19405,8108,0.0738011731733765,307,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,2038,13775,6,1739,open
10997,org/apache/cassandra/utils,org/apache/cassandra/utils/MurmurHash.java,1742,true,234,6,5298,1,10,756,55,301,0.525691699604743,167,39,0.23353293413173654,0.1111111111111111,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,4,STYLE,0.002626641651031895,SF_SWITCH_FALLTHROUGH,20,3,2,0.008722421754746024,2.052334530528476E-4,1.026167265264238E-4,-1.0,0.14285714285714285,0.00422237860661506,0.048551959114139696,0.05441126630225609,-0.7142857142857143,0.004878048780487805,0.018386491557223265,0.05441126630225609,-0.8117647058823529,-1.0,11,9171,1719,10903,1625,0.0,71,1084,541,2780,0.025737096813503276,281,22,34,337,0,259,0,0.06051209304973831,0,13305,0,5197,903,0,19405,8108,0.0738011731733765,913,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2647,13775,6,1739,open
10997,org/apache/cassandra/utils,org/apache/cassandra/utils/MurmurHash.java,1742,true,1106,6,5298,1,0,756,225,301,0.8797289666854885,167,39,0.23353293413173654,1.0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,4,STYLE,0.002626641651031895,SF_SWITCH_FALLTHROUGH,20,3,2,0.008722421754746024,2.052334530528476E-4,1.0261672652642381E-4,-1.0,0.14285714285714285,0.00422237860661506,0.048551959114139696,0.05441126630225609,-0.7142857142857143,0.004878048780487805,0.018386491557223265,0.05441126630225609,-0.8117647058823529,-1.0,6,6373,1293,8105,1625,0.0,71,1084,541,2780,0.025737096813503276,281,22,34,337,0,259,0,0.06051209304973831,0,13305,0,5197,903,0,19405,8108,0.0738011731733765,913,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2647,13775,6,1739,open
10997,org/apache/cassandra/utils,org/apache/cassandra/utils/MurmurHash.java,1742,true,39,6,5298,1,10,756,10,301,0.48616600790513836,167,39,0.23353293413173654,0.6089743589743589,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,4,STYLE,0.09230769230769231,SF_SWITCH_NO_DEFAULT,19,2,2,0.008722421754746024,2.052334530528476E-4,1.026167265264238E-4,-1.0,0.024390243902439025,8.205296518902953E-4,0.048551959114139696,0.05441126630225609,-0.9512195121951219,0.004878048780487805,0.018386491557223265,0.05441126630225609,-0.8117647058823529,-1.0,18,11813,2345,13545,1625,0.0,71,1084,541,2780,0.025737096813503276,281,22,34,337,0,259,0,0.06051209304973831,0,13305,0,5197,903,0,19405,8108,0.0738011731733765,913,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2647,13775,6,1739,open
10997,org/apache/cassandra/utils,org/apache/cassandra/utils/MurmurHash.java,1742,true,79,6,5298,1,8,756,17,301,0.841897233201581,167,39,0.23353293413173654,0.012658227848101266,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,4,STYLE,0.09230769230769231,SF_SWITCH_NO_DEFAULT,19,2,2,0.008722421754746024,2.052334530528476E-4,1.026167265264238E-4,-1.0,0.024390243902439025,8.205296518902953E-4,0.048551959114139696,0.05441126630225609,-0.9512195121951219,0.004878048780487805,0.018386491557223265,0.05441126630225609,-0.8117647058823529,-1.0,18,11813,2345,13545,1625,0.0,71,1084,541,2780,0.025737096813503276,281,22,34,337,0,259,0,0.06051209304973831,0,13305,0,5197,903,0,19405,8108,0.0738011731733765,913,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2647,13775,6,1739,open
2829,org/apache/cassandra/utils,org/apache/cassandra/utils/NanoTimeToCurrentTimeMillis.java,196,true,0,1,5298,2,0,756,1,301,0.8068181818181818,46,33,0.717391304347826,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2,MT_CORRECTNESS,3.75234521575985E-4,UW_UNCOND_WAIT,17,3,1,0.008722421754746024,1.026167265264238E-4,5.13083632632119E-5,1.0,1.0,0.0,0.46875,0.2987971230158731,1.0,0.00150093808630394,0.00450281425891182,0.2987971230158731,-0.8117647058823529,0.0,1,1097,196,2829,1625,0.13333333333333333,71,1084,541,2780,0.025737096813503276,1,1,0,2,1,0,1,0.13333333333333333,2,13305,0,5197,903,0,19405,8108,0.0738011731733765,193,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1928,13775,6,1739,close
2829,org/apache/cassandra/utils,org/apache/cassandra/utils/NanoTimeToCurrentTimeMillisTest.java,196,true,19,1,5298,1,8,756,4,301,0.5576923076923077,30,18,0.6,0.10526315789473684,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,3,STYLE,0.052157598499061916,DLS_DEAD_LOCAL_STORE,20,3,3,0.008722421754746024,1.539250897896357E-4,1.539250897896357E-4,0.3333333333333333,0.07194244604316546,0.002302301051741093,0.048551959114139696,0.05441126630225609,-0.8489208633093526,0.004878048780487805,0.018386491557223265,0.05441126630225609,-0.8117647058823529,0.3333333333333333,1,1097,196,2829,1625,0.2727272727272727,71,1084,541,2780,0.025737096813503276,7,4,1,12,4,3,7,0.2727272727272727,12,13305,1,5197,903,3,19405,8108,0.0738011731733765,193,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1928,13775,6,1739,open
2829,org/apache/cassandra/utils,org/apache/cassandra/utils/NanoTimeToCurrentTimeMillisTest.java,196,true,19,1,5298,1,20,756,4,301,0.75,30,18,0.6,0.47368421052631576,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,3,MT_CORRECTNESS,3.75234521575985E-4,NN_NAKED_NOTIFY,14,2,3,0.008722421754746024,1.539250897896357E-4,1.539250897896357E-4,0.3333333333333333,1.0,0.0,0.46875,0.2987971230158731,1.0,0.00150093808630394,0.00450281425891182,0.2987971230158731,-0.8117647058823529,0.3333333333333333,1,1097,196,2829,1625,0.2727272727272727,71,1084,541,2780,0.025737096813503276,7,4,1,12,4,3,7,0.2727272727272727,12,13305,1,5197,903,3,19405,8108,0.0738011731733765,193,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1928,13775,6,1739,close
2829,org/apache/cassandra/utils,org/apache/cassandra/utils/NanoTimeToCurrentTimeMillisTest.java,196,true,19,1,5298,1,20,756,4,301,0.75,30,18,0.6,0.47368421052631576,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,3,MT_CORRECTNESS,3.75234521575985E-4,NO_NOTIFY_NOT_NOTIFYALL,17,3,3,0.008722421754746024,1.539250897896357E-4,1.539250897896357E-4,0.3333333333333333,1.0,0.0,0.46875,0.2987971230158731,1.0,0.00150093808630394,0.00450281425891182,0.2987971230158731,-0.8117647058823529,0.3333333333333333,1,1097,196,2829,1625,0.2727272727272727,71,1084,541,2780,0.025737096813503276,7,4,1,12,4,3,7,0.2727272727272727,12,13305,1,5197,903,3,19405,8108,0.0738011731733765,193,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1928,13775,6,1739,close
2710,org/apache/cassandra/utils,org/apache/cassandra/utils/NoSpamLogger.java,180,true,0,16,5298,6,9,756,1,301,0.3054393305439331,171,32,0.1871345029239766,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,1,BAD_PRACTICE,3.75234521575985E-4,SE_BAD_FIELD_INNER_CLASS,19,3,0,0.008722421754746024,5.13083632632119E-5,0.0,0.0,0.0,0.0,0.2508591065292096,0.27823451313599906,-1.0,0.00900562851782364,0.051407129455909945,0.27823451313599906,-0.8117647058823529,-1.0,4,978,180,2710,1625,0.0,71,1084,541,2780,0.025737096813503276,415,32,0,447,0,383,0,0.587059620596206,0,13305,0,5197,903,0,19405,8108,0.0738011731733765,572,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2303,13775,6,1739,open
