F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-Thread,F16-JMeterProperty,F16-X509Certificate[],F16-AssertionResult,F16-long,F16-NA,F16-CollectionProperty,F16-void,F16-int,F16-GuiPackage,F16-boolean,F16-PasswordAuthentication,F16-String,F16-Integer,F16-ReportPage,F16-ParamMask,F16-Class<?>,F16-CookieManager,F16-List<HTTPSamplerBase>,F3-NA,F3-((ThroughputController)el).getMaxThroughput(),F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TextMessage,F3-TestElementProperty,F3-GenericController,F3-HashTree,F3-byte[],F3-boolean,F3-JMeterFileFilter,F3-String,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-URL,F3-Node,F3-String[],F3-Date,F3-Locale,F7--,F7-++,F7-+=,F7-NA,F7-+,F12-long,F12-int,F12-Object,F12-LinkedList<LoopIterationListener>,F12-NA,F12-ThreadLocal<Long>,F12-boolean,F12-JTextField,F12-Logger,F12-String[],F12-String,F12-SamplingStatCalculator,F12-JTree,F12-double,F12-Random,F12-JTextArea,F12-JMeterEngine,F12-RemoteSampleListener,F12-Set<String>,F12-BeanInfo,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-NA,F2-Integer,F2-JTextComponent,F2-JTree,F2-InputStream,F2-DateFormat,F2-Entry<Object Object>,F2-AbstractButton,F2-JFileChooser,F2-Header,F2-ExecutorService,F2-Connection,F2-String,F2-HashTree,F2-MailerModel,F2-Long,F2-System,F2-Authorization,F2-File,F6-java.util.Random,F6-java.util.zip.GZIPInputStream,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.io.FileWriter,F6-org.apache.jmeter.config.StringProperty,F6-java.io.InputStreamReader,F6-org.apache.jmeter.protocol.http.modifier.TestElementProperty,F6-java.io.PrintWriter,F6-org.apache.jmeter.gui.action.ActionRouter,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.jmeter.protocol.http.util.CollectionProperty,F6-org.apache.jmeter.protocol.http.sampler.DefaultHttpRequestRetryHandler,F6-java.util.Date,F6-org.apache.jmeter.testelement.property.StringProperty,F6-org.apache.jmeter.config.CollectionProperty,F6-java.io.BufferedReader,F6-org.apache.jmeter.gui.ReportGuiPackage,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-cloneTree,F1-setResponseData,F1-NA,F1-setStyle,F1-setProperty,F1-trim,F1-getMailerModel,F1-getText,F1-getPropDefault,F1-getLoggerForClass,F1-addComponent,F1-getSelectedFile,F1-debug,F1-get,F1-setSelected,F1-exit,F1-getKey,F1-toString,F1-length,F1-setText,F5-java.util.AbstractMap,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-AbstractTestElement,F5-java.util.AbstractSequentialList,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-javax.swing.JToggleButton,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-factory,F9-label,F9-data,F9-xAxisLabels,F9-startTime,F9-samplerLabel,F9-time,F9-backColor,F9-chkBox,F9-barrier,F9-NA,F9-lineColor,F9-random,F9-md5HexInput,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Container,F4-boolean,F4-File[],F4-Future,F4-long,F4-Map<String PreparedStatement>,F4-PreparedStatement,F4-JMeterProperty,F4-Node,F4-Object,F4-File,F4-TreePath,F4-void,F4-List,F4-StringBuilder,F4-String,F4-int,F4-JButton,F8-RespTimeGraphLineBean,F8-BarGraph,F8-RespTimeGraphChart,F8-RespTimeGraphDataBean,F8-RandomTimer,F8-NA,F8-MD5HexAssertionGUI,F8-AxisGraph,F8-LineGraph,F8-HC4TrustAllSSLSocketFactory,F8-BarrierWrapper,F11-ALWAYS_ENCODE,F11-APPLIABLE_CONFIG_CLASSES,F11-compareContent,F11-NA,F11-log,F11-firstTime,F11-ZERO,F11-LOCK,F11-maxThroughput,F11-CONDITION,F11-serialVersionUID,F11-listener,F11-TEXT_HTML,F11-COLUMN_RESOURCE_NAMES,F11-sumOfSquares,F11-CLEAR,F11-NORMAL_CHARACTER_REGEX,F11-rand,F11-CONNECTOR_PREFIX_DEFAULT,F11-loopCount,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-milamber@apache.org,F71-thads@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F74,F73,F84,F146,category
7655,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/SamplerResultTab.java,1127,true,18,15,6066,2,0,677,5,99,0.6582278481012658,383,72,0.18798955613577023,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,4,STYLE,0.09364548494983277,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.12789115646258503,0.005442176870748299,0.0013605442176870747,-1.0,0.21428571428571427,0.008017492711370262,0.5025906735751295,0.35183188315354696,-0.5357142857142857,0.2040133779264214,0.23745819397993312,0.35183188315354696,-0.06382978723404255,-0.5,13,2897,1127,7655,168,0.0045045045045045045,0,22,146,190,0.01220126863611816,37,27,0,64,0,10,8,0.10198166721023204,8,9972,0,7670,1095,8,18737,2302,0.08921040001638972,93,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4850,14044,5,4762,open
7655,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/SamplerResultTab.java,1127,true,16,15,6066,2,0,677,5,99,0.6148282097649186,383,72,0.18798955613577023,1.0,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,4,STYLE,0.09364548494983277,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.12789115646258503,0.005442176870748299,0.0013605442176870747,-1.0,0.21428571428571427,0.008017492711370262,0.5025906735751295,0.35183188315354696,-0.5357142857142857,0.2040133779264214,0.23745819397993312,0.35183188315354696,-0.06382978723404255,-0.5,13,2897,1127,7655,168,0.0045045045045045045,0,22,146,190,0.01220126863611816,37,27,0,64,0,10,8,0.10198166721023204,8,9972,0,7670,1095,8,18737,2302,0.08921040001638972,93,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4850,14044,5,4762,open
7790,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/SearchTextExtension.java,1209,true,39,11,6066,3,16,677,6,99,0.4440677966101695,200,50,0.25,0.41025641025641024,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,4,STYLE,0.023411371237458192,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,2,0.12789115646258503,0.005442176870748299,0.0027210884353741495,-1.0,0.2857142857142857,0.009718172983479106,0.5025906735751295,0.35183188315354696,-0.42857142857142855,0.2040133779264214,0.23745819397993312,0.35183188315354696,-0.06382978723404255,-1.0,7,3032,1209,7790,168,0.0027548209366391185,0,22,146,190,0.01220126863611816,9,2,1,12,0,7,5,0.05328914613936516,5,9972,0,7670,1095,5,18737,2302,0.08921040001638972,93,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4850,14044,5,4762,open
7790,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/SearchTextExtension.java,1209,true,11,11,6066,3,12,677,2,99,0.9355932203389831,200,50,0.25,0.7272727272727273,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,4,STYLE,0.09364548494983277,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.12789115646258503,0.005442176870748299,0.0027210884353741495,-1.0,0.21428571428571427,0.008017492711370262,0.5025906735751295,0.35183188315354696,-0.5357142857142857,0.2040133779264214,0.23745819397993312,0.35183188315354696,-0.06382978723404255,-1.0,7,3032,1209,7790,168,0.0027548209366391185,0,22,146,190,0.01220126863611816,9,2,1,12,0,7,5,0.05328914613936516,5,9972,0,7670,1095,5,18737,2302,0.08921040001638972,93,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4850,14044,5,4762,open
7790,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/SearchTextExtension.java,1209,true,39,11,6066,3,20,677,6,99,0.44745762711864406,200,50,0.25,0.4358974358974359,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,4,STYLE,0.09364548494983277,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.12789115646258503,0.005442176870748299,0.0027210884353741495,-1.0,0.21428571428571427,0.008017492711370262,0.5025906735751295,0.35183188315354696,-0.5357142857142857,0.2040133779264214,0.23745819397993312,0.35183188315354696,-0.06382978723404255,-1.0,7,3032,1209,7790,168,0.0027548209366391185,0,22,146,190,0.01220126863611816,9,2,1,12,0,7,5,0.05328914613936516,5,9972,0,7670,1095,5,18737,2302,0.08921040001638972,93,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4850,14044,5,4762,open
7790,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/SearchTextExtension.java,1209,true,11,11,6066,3,12,677,2,99,0.9322033898305084,200,50,0.25,0.6363636363636364,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,4,STYLE,0.09364548494983277,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.12789115646258503,0.005442176870748299,0.0027210884353741495,-1.0,0.21428571428571427,0.008017492711370262,0.5025906735751295,0.35183188315354696,-0.5357142857142857,0.2040133779264214,0.23745819397993312,0.35183188315354696,-0.06382978723404255,-1.0,7,3032,1209,7790,168,0.0027548209366391185,0,22,146,190,0.01220126863611816,9,2,1,12,0,7,5,0.05328914613936516,5,9972,0,7670,1095,5,18737,2302,0.08921040001638972,93,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4850,14044,5,4762,open
12277,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/ServerPanel.java,3215,true,18,7,6066,1,11,677,5,99,0.6568627450980392,104,68,0.6538461538461539,0.5317460317460317,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1,STYLE,0.0033444816053511705,SF_SWITCH_NO_DEFAULT,19,2,1,0.12789115646258503,0.0013605442176870747,0.0013605442176870747,1.0,1.0,0.0,0.5025906735751295,0.35183188315354696,1.0,0.2040133779264214,0.23745819397993312,0.35183188315354696,-0.06382978723404255,1.0,8,5516,2393,10274,168,0.005780346820809248,0,22,146,190,0.01220126863611816,50,24,0,74,0,26,2,0.0590401142227767,2,9972,0,7670,1095,2,18737,2302,0.08921040001638972,111,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4868,14044,5,4762,close
8468,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/Spline3.java,1639,true,25,16,6066,1,8,677,7,99,0.7677725118483413,227,151,0.6651982378854625,0.64,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1,STYLE,0.0016722408026755853,FE_FLOATING_POINT_EQUALITY,20,3,1,0.12789115646258503,0.0013605442176870747,0.0013605442176870747,1.0,1.0,0.0,0.5025906735751295,0.35183188315354696,1.0,0.2040133779264214,0.23745819397993312,0.35183188315354696,-0.06382978723404255,1.0,5,3710,1639,8468,168,0.0,0,22,146,190,0.01220126863611816,520,514,3,1037,0,6,0,0.060879771707435394,0,9972,0,7670,1095,0,18737,2302,0.08921040001638972,336,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5093,14044,5,4762,close
8468,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/SplineModel.java,1639,true,20,15,6066,1,8,677,6,99,0.8529411764705882,80,26,0.325,0.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2,STYLE,0.0033444816053511705,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,20,3,1,0.12789115646258503,0.0027210884353741495,0.0013605442176870747,1.0,1.0,0.0,0.5025906735751295,0.35183188315354696,1.0,0.2040133779264214,0.23745819397993312,0.35183188315354696,-0.06382978723404255,1.0,9,3710,1639,8468,168,5.390835579514825E-4,0,22,146,190,0.01220126863611816,303,283,1,587,0,20,1,0.0631496057653278,1,9972,0,7670,1095,1,18737,2302,0.08921040001638972,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4850,14044,5,4762,close
8468,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/SplineModel.java,1639,true,0,15,6066,1,4,677,1,99,0.21323529411764705,80,26,0.325,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2,PERFORMANCE,0.008361204013377926,SS_SHOULD_BE_STATIC,18,2,0,0.12789115646258503,0.0027210884353741495,0.0,0.0,1.0,0.0,0.7674418604651163,0.050743344750916415,1.0,0.03678929765886288,0.04180602006688963,0.050743344750916415,-0.06382978723404255,1.0,22,8816,3620,13574,168,5.390835579514825E-4,0,22,146,190,0.01220126863611816,303,283,1,587,0,20,1,0.0631496057653278,1,9972,0,7670,1095,1,18737,2302,0.08921040001638972,93,1,0,0,0,1,0,0,0,0,0,0,0,1,1,4850,14044,5,4762,close
11540,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/SplineVisualizer.java,2729,true,0,15,6066,3,4,677,1,99,0.18840579710144928,223,42,0.18834080717488788,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2,PERFORMANCE,0.008361204013377926,SS_SHOULD_BE_STATIC,18,2,0,0.12789115646258503,0.0027210884353741495,0.0,0.0,1.0,0.0,0.7674418604651163,0.050743344750916415,1.0,0.03678929765886288,0.04180602006688963,0.050743344750916415,-0.06382978723404255,1.0,25,8816,3620,13574,168,0.0036784025223331584,0,22,146,190,0.01220126863611816,236,285,9,530,0,-49,7,0.04304841181154641,7,9972,0,7670,1095,7,18737,2302,0.08921040001638972,93,1,0,0,0,1,0,0,0,1,0,0,0,1,1,4850,14044,5,4762,close
11540,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/SplineVisualizer.java,2729,true,0,15,6066,3,4,677,1,99,0.1826086956521739,223,42,0.18834080717488788,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2,PERFORMANCE,0.008361204013377926,SS_SHOULD_BE_STATIC,18,2,0,0.12789115646258503,0.0027210884353741495,0.0,0.0,1.0,0.0,0.7674418604651163,0.050743344750916415,1.0,0.03678929765886288,0.04180602006688963,0.050743344750916415,-0.06382978723404255,1.0,25,8816,3620,13574,168,0.0036784025223331584,0,22,146,190,0.01220126863611816,236,285,9,530,0,-49,7,0.04304841181154641,7,9972,0,7670,1095,7,18737,2302,0.08921040001638972,93,1,0,0,0,1,0,0,0,1,0,0,0,1,1,4850,14044,5,4762,close
6029,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/StatGraphProperties.java,353,true,0,4,6066,1,4,677,1,99,0.4594594594594595,45,19,0.4222222222222222,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2,MALICIOUS_CODE,0.0033444816053511705,MS_PKGPROTECT,18,2,0,0.12789115646258503,0.0027210884353741495,0.0,0.0,1.0,0.0,0.35135135135135137,0.16536819108334216,1.0,0.005016722408026756,0.016722408026755852,0.16536819108334216,-0.06382978723404255,1.0,5,1271,353,6029,168,0.0,0,22,146,190,0.01220126863611816,15,1,0,16,0,14,0,0.07498504784688996,0,9972,0,7670,1095,0,18737,2302,0.08921040001638972,649,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5406,14044,5,4762,close
