F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ByteBuffer,F16-long[],F16-long,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F16-SSLSocket,F16-boolean,F16-Double,F16-String,F16-Integer,F16-Set<String>,F16-SSTableWriter,F16-CompositeData,F16-Long,F16-MessageOut,F16-Collection<ColumnFamily>,F16-File,F3-NA,F3-Class,F3-EncryptionOptions,F3-PrintStream,F3-SSTableReader,F3-TCompactProtocol,F3-rows.size(),F3-Row,F3-byte[],F3-boolean,F3-char,F3-pager.isExhausted(),F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-String[],F3-BitSet,F3-input,F7--,F7-/,F7---,F7-++,F7-%,F7-+=,F7-&,F7-NA,F7-*=,F7-*,F7-+,F7-^=,F12-long,F12-int,F12-FixedValueComparator,F12-Map<AbstractType ReversedType>,F12-NA,F12-boolean,F12-TField,F12-Logger,F12-UTF8Type,F12-String,F12-TimeUUIDType,F12-double,F12-Histogram,F12-FloatType,F12-List<AbstractType>,F12-TStruct,F12-UUID,F12-InetAddress,F12-Map<Class<? extends IScheme> SchemeFactory>,F12-Comparator<IndexInfo>,F17-static,F17-final,F17-NA,F2-Class,F2-NA,F2-Map<String String>,F2-Random,F2-Integer,F2-SSLFactory,F2-Math,F2-CqlLexer,F2-PrintStream,F2-CliLexer,F2-Object,F2-String,F2-TreeSet<ByteBuffer>,F2-ByteBuffer,F2-Long,F2-System,F2-Cql_Lexer,F2-CqlParser,F2-Boolean,F2-File,F6-java.util.Random,F6-java.io.RandomAccessFile,F6-NA,F6-java.lang.Long,F6-java.io.FileOutputStream,F6-org.apache.cassandra.db.marshal.InetAddressType,F6-java.util.HashMap<java.lang.Class<? extends org.apache.cassandra.thrift.IScheme> org.apache.cassandra.thrift.SchemeFactory>,F6-org.apache.cassandra.io.compress.CompressedSequentialWriter,F6-java.io.PrintStream,F6-org.apache.thrift.protocol.TCompactProtocol,F6-java.lang.IllegalStateException,F6-org.apache.cassandra.cli.RewriteRuleSubtreeStream,F6-org.apache.thrift.protocol.TStruct,F6-java.io.File,F6-java.lang.String,F6-org.apache.cassandra.hadoop.pig.ResourceFieldSchema,F6-org.apache.thrift.protocol.TField,F6-java.io.BufferedReader,F6-org.apache.cassandra.db.Column,F6-org.apache.cassandra.db.marshal.DynamicCompositeType.FixedValueComparator,F13-private,F13-NA,F13-public,F13-protected,F18-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-final-final,F14-NA,F14-final,F1-registerQuery,F1-size,F1-NA,F1-add,F1-getDeclaredField,F1-pushFollow,F1-write,F1-assertEquals,F1-println,F1-get,F1-getSSTables,F1-equals,F1-compareTo,F1-predict,F1-value,F1-match,F1-count,F1-createTempFile,F1-max,F1-exit,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.OutputStreamWriter,F5-java.util.concurrent.FutureTask,F5-AbstractType,F5-java.io.FilterOutputStream,F5-java.util.EventObject,F5-java.lang.Number,F5-AbstractCommutativeType,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.BufferedReader,F5-java.io.OutputStream,F5-java.lang.Exception,F5-java.text.DateFormat,F9-meter,F9-id,F9-row_cache_size,F9-dataDir,F9-poolName,F9-description,F9-bloom_filter_fp_chance,F9-string,F9-key_cache_size,F9-bytes,F9-planId,F9-finalState,F9-keyspaceName,F9-dclocal_read_repair_chance,F9-NA,F9-path,F9-sessions,F9-keySpace,F9-columnFamilyName,F10-NA,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-ByteBuffer,F4-long,F4-SSLContext,F4-List<ColumnDef>,F4-Raw,F4-byte[],F4-File,F4-void,F4-List,F4-int,F4-String,F4-Field,F4-BigInteger,F4-Class,F4-InetAddress,F4-byte,F8-ColumnFamilyMetricNameFactory,F8-CliClient,F8-MD5Digest,F8-StreamException,F8-KeyspaceMetricNameFactory,F8-NA,F8-StreamState,F8-ThreadPoolMetricNameFactory,F8-DifferencingCounter,F8-WriterThread,F8-MeasureableString,F8-CfDef,F11-SUPER_COLUMN_FIELD_DESC,F11-IRE_FIELD_DESC,F11-COMPRESSION_FIELD_DESC,F11-NA,F11-NAME_FIELD_DESC,F11-instances,F11-SUCCESS_FIELD_DESC,F11-KEY_FIELD_DESC,F11-schemes,F11-KEYSPACE_FIELD_DESC,F11-START_TOKEN_FIELD_DESC,F11-WHY_FIELD_DESC,F11-COLUMN_PARENT_FIELD_DESC,F11-STRUCT_DESC,F11-COLUMN_FAMILY_FIELD_DESC,F11-COLUMNS_FIELD_DESC,F11-instance,F11-QUERY_FIELD_DESC,F11-UE_FIELD_DESC,F11-ITEM_ID_FIELD_DESC,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-xedin@apache.org,F71-jmckenzie@apache.org,F71-povel.y@gmail.com,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-benedict@apache.org,F71-jakers@gmail.com,F71-marcuse@apache.org,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,F74,F73,F84,F146,category
7050,org/apache/cassandra/utils,org/apache/cassandra/utils/LongBitSetTest.java,881,true,24,6,12050,1,0,1855,7,324,0.6791044776119403,91,25,0.27472527472527475,1.0,47,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,1,STYLE,0.002105263157894737,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.008704557091653867,5.120327700972862E-5,5.120327700972862E-5,-1.0,0.0,0.0,0.09855334538878843,0.47946243541598527,-1.0,0.00631578947368421,0.042105263157894736,0.47946243541598527,-0.8117647058823529,-1.0,2,4308,881,7050,953,0.0,8,147,806,1108,0.02126413410941063,103,0,0,103,0,103,0,0.05438225976768744,0,10687,0,3740,768,0,15195,6947,0.05362191069070248,2850,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5591,13775,11033,0,open
6261,org/apache/cassandra/utils,org/apache/cassandra/utils/LongBloomFilterTest.java,704,true,12,3,12050,3,0,1855,1,324,0.7152777777777778,44,21,0.4772727272727273,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2,BAD_PRACTICE,0.0025263157894736842,DMI_RANDOM_USED_ONLY_ONCE,14,1,1,0.008704557091653867,1.0240655401945725E-4,5.120327700972862E-5,-1.0,0.16666666666666666,0.004960317460317461,0.7157894736842105,1.0407545082770684,-0.5,0.0050526315789473685,0.1423157894736842,1.0407545082770684,-0.8117647058823529,-1.0,7,9551,1810,12293,953,0.0,8,147,806,1108,0.02126413410941063,48,51,12,111,0,-3,0,0.0092331242097747,0,10687,0,3740,768,0,15195,6947,0.05362191069070248,3519,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6261,13775,11033,0,open
6261,org/apache/cassandra/utils,org/apache/cassandra/utils/LongBloomFilterTest.java,704,true,20,3,12050,3,0,1855,3,324,0.9097222222222222,44,21,0.4772727272727273,1.0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2,BAD_PRACTICE,0.0025263157894736842,DMI_RANDOM_USED_ONLY_ONCE,14,1,1,0.008704557091653867,1.0240655401945725E-4,5.120327700972862E-5,-1.0,0.16666666666666666,0.004960317460317461,0.7157894736842105,1.0407545082770684,-0.5,0.0050526315789473685,0.1423157894736842,1.0407545082770684,-0.8117647058823529,-1.0,7,9551,1810,12293,953,0.0,8,147,806,1108,0.02126413410941063,48,51,12,111,0,-3,0,0.0092331242097747,0,10687,0,3740,768,0,15195,6947,0.05362191069070248,3519,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6261,13775,11033,0,open
7255,org/apache/cassandra/utils,org/apache/cassandra/utils/MD5Digest.java,917,true,3,7,12050,1,8,1855,1,324,0.68,40,26,0.65,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,1,I18N,0.042105263157894736,DM_DEFAULT_ENCODING,19,1,1,0.008704557091653867,5.120327700972862E-5,5.120327700972862E-5,1.0,0.27,0.09855,0.21518987341772153,0.0017049201749108833,-0.4,0.0012631578947368421,0.013894736842105264,0.0017049201749108833,-0.8117647058823529,3.0,2,4513,917,7255,953,0.14285714285714285,8,147,806,1108,0.02126413410941063,62,1,0,63,1,61,3,0.12176986835689907,4,10687,0,3740,768,2,15195,6947,0.05362191069070248,186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2927,13775,11033,0,close
9075,org/apache/cassandra/utils,org/apache/cassandra/utils/MergeIterator.java,1286,true,0,4,12050,6,0,1855,1,324,0.6755555555555556,154,44,0.2857142857142857,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,3,BAD_PRACTICE,0.0025263157894736842,EQ_COMPARETO_USE_OBJECT_EQUALS,16,2,1,0.008704557091653867,1.5360983102918587E-4,5.120327700972862E-5,1.0,0.16666666666666666,0.004960317460317461,0.7157894736842105,1.0407545082770684,-0.6666666666666666,0.0050526315789473685,0.1423157894736842,1.0407545082770684,-0.8117647058823529,-0.3333333333333333,11,6967,1384,9709,953,0.0,8,147,806,1108,0.02126413410941063,52,55,28,135,0,-3,0,0.06656716665431771,0,10687,0,3740,768,0,15195,6947,0.05362191069070248,1561,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,4302,13775,11033,0,close
2742,org/apache/cassandra/utils,org/apache/cassandra/utils/MergeIteratorComparisonTest.java,0,true,0,22,12050,29,0,1855,1,324,0.48502994011976047,215,65,0.3023255813953488,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,10,BAD_PRACTICE,0.008421052631578947,NM_CONFUSING,19,3,0,0.008704557091653867,5.120327700972862E-4,2.560163850486431E-5,-0.5,0.2,0.005714285714285715,0.7157894736842105,1.0407545082770684,-0.6,0.0050526315789473685,0.1423157894736842,1.0407545082770684,-0.8117647058823529,-1.0,0,11033,2220,13775,953,0.0,8,147,806,1108,0.02126413410941063,0,0,0,0,0,0,0,0.0,0,10687,0,3740,768,0,15195,6947,0.05362191069070248,11033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13775,11033,0,open
8190,org/apache/cassandra/utils,org/apache/cassandra/utils/MerkleTree.java,1128,true,2,24,12050,17,0,1855,1,324,0.13126709206927986,748,212,0.28342245989304815,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,6,CORRECTNESS,8.421052631578948E-4,INT_BAD_COMPARISON_WITH_SIGNED_BYTE,7,3,2,0.008704557091653867,3.0721966205837174E-4,1.0240655401945725E-4,-1.0,0.0,0.0,0.07142857142857142,0.12934794020496998,-1.0,0.0,0.0016842105263157896,0.12934794020496998,-0.8117647058823529,-1.0,35,10059,1931,12801,953,0.05907172995780591,8,147,806,1108,0.02126413410941063,1006,126,28,1160,21,880,21,0.09915793442181094,42,10687,0,3740,768,0,15195,6947,0.05362191069070248,283,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,3024,13775,11033,0,open
8190,org/apache/cassandra/utils,org/apache/cassandra/utils/MerkleTree.java,1128,true,2,24,12050,17,0,1855,1,324,0.1431175934366454,748,212,0.28342245989304815,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,6,CORRECTNESS,8.421052631578948E-4,INT_BAD_COMPARISON_WITH_SIGNED_BYTE,7,3,1,0.008704557091653867,3.0721966205837174E-4,5.120327700972862E-5,-1.0,0.0,0.0,0.07142857142857142,0.12934794020496998,-1.0,0.0,0.0016842105263157896,0.12934794020496998,-0.8117647058823529,-1.0,40,10126,1942,12868,953,0.05907172995780591,8,147,806,1108,0.02126413410941063,1006,126,28,1160,21,880,21,0.09915793442181094,42,10687,0,3740,768,0,15195,6947,0.05362191069070248,283,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,3024,13775,11033,0,open
8190,org/apache/cassandra/utils,org/apache/cassandra/utils/MerkleTree.java,1128,true,2,24,12050,17,0,1855,1,324,0.8577939835916135,748,212,0.28342245989304815,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,6,MALICIOUS_CODE,0.00631578947368421,EI_EXPOSE_REP2,18,2,2,0.008704557091653867,3.0721966205837174E-4,1.0240655401945725E-4,-1.0,0.2,0.014545454545454549,0.2235294117647059,0.21173512568064962,-0.6,4.210526315789474E-4,0.007578947368421052,0.21173512568064962,-0.8117647058823529,-1.0,33,8617,1622,11359,953,0.05907172995780591,8,147,806,1108,0.02126413410941063,1006,126,28,1160,21,880,21,0.09915793442181094,42,10687,0,3740,768,0,15195,6947,0.05362191069070248,283,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,3024,13775,11033,0,open
8484,org/apache/cassandra/dht,org/apache/cassandra/dht/Range.java,1187,true,5,33,2929,4,8,443,2,73,0.7286012526096033,305,119,0.3901639344262295,0.7,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2,STYLE,0.003368421052631579,EQ_DOESNT_OVERRIDE_EQUALS,17,2,3,0.0024065540194572453,1.0240655401945725E-4,1.5360983102918587E-4,-1.0,0.0,0.0,0.09855334538878843,0.47946243541598527,-1.0,0.00631578947368421,0.042105263157894736,0.47946243541598527,-0.8723404255319149,0.0,57,11033,2220,13775,302,0.043010752688172046,16,77,225,395,0.03334178290460625,654,294,39,987,0,360,8,0.12609778484666828,8,4425,0,2479,459,8,7363,1946,0.057535726655380016,84,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,2825,13775,17,2758,open
8484,org/apache/cassandra/dht,org/apache/cassandra/dht/Range.java,1187,true,5,33,2929,4,8,443,2,73,0.7286012526096033,305,119,0.3901639344262295,0.7,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2,STYLE,0.003368421052631579,EQ_DOESNT_OVERRIDE_EQUALS,17,2,3,0.0024065540194572453,1.0240655401945725E-4,1.5360983102918587E-4,-1.0,0.0,0.0,0.09855334538878843,0.47946243541598527,-1.0,0.00631578947368421,0.042105263157894736,0.47946243541598527,-0.8723404255319149,0.0,57,11033,2220,13775,302,0.043010752688172046,16,77,225,395,0.03334178290460625,654,294,39,987,0,360,8,0.12609778484666828,8,4425,0,2479,459,8,7363,1946,0.057535726655380016,84,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,2825,13775,17,2758,open
5716,org/apache/cassandra/utils,org/apache/cassandra/utils/MerkleTreeTest.java,602,true,0,18,12050,2,0,1855,1,324,0.09054325955734406,364,60,0.16483516483516483,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,8,I18N,0.042105263157894736,DM_DEFAULT_ENCODING,19,1,1,0.008704557091653867,4.09626216077829E-4,5.120327700972862E-5,-1.0,0.27,0.09855,0.21518987341772153,0.0017049201749108833,-0.4,0.0012631578947368421,0.013894736842105264,0.0017049201749108833,-0.8117647058823529,-1.0,25,10126,1942,12868,953,0.0,8,147,806,1108,0.02126413410941063,152,240,4,396,0,-88,0,0.055412212438156055,0,10687,0,3740,768,0,15195,6947,0.05362191069070248,314,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,3055,13775,11033,0,open
