F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-Thread,F16-JMeterProperty,F16-X509Certificate[],F16-AssertionResult,F16-long,F16-PreparedStatement,F16-NA,F16-CollectionProperty,F16-void,F16-int,F16-boolean,F16-PasswordAuthentication,F16-String,F16-Subject,F16-ParamMask,F16-HttpResponse,F16-Class<?>,F16-CookieManager,F16-List<HTTPSamplerBase>,F3-NA,F3-HttpRequestBase,F3-Set<String>,F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TestElementProperty,F3-PrintStream,F3-GenericController,F3-HashTree,F3-byte[],F3-boolean,F3-Object,F3-MenuIcon,F3-String,F3-long,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-String[],F3-Arguments,F7--,F7-++,F7-+=,F7-NA,F7-+,F12-long,F12-Integer,F12-int,F12-RemoteThreadsListener,F12-Object,F12-LinkedList<LoopIterationListener>,F12-NA,F12-ThreadLocal<Long>,F12-boolean,F12-JTextField,F12-Logger,F12-String,F12-SamplingStatCalculator,F12-JTree,F12-double,F12-JTextArea,F12-Class<?>,F12-RemoteSampleListener,F12-Set<String>,F12-BeanInfo,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-NA,F2-Iterator<JButton>,F2-JTextComponent,F2-InputStream,F2-Entry<Object Object>,F2-AbstractButton,F2-JFileChooser,F2-Executors,F2-ExecutorService,F2-String,F2-HashTree,F2-MailerModel,F2-SystemSampler,F2-Long,F2-SaveService,F2-System,F2-Authorization,F2-File,F2-Throwable,F6-java.util.zip.GZIPInputStream,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.io.FileWriter,F6-org.apache.jmeter.config.StringProperty,F6-java.io.InputStreamReader,F6-org.apache.jmeter.protocol.http.modifier.TestElementProperty,F6-org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase.CleanerThread,F6-java.io.PrintWriter,F6-java.io.PrintStream,F6-org.apache.jmeter.gui.action.ActionRouter,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.jmeter.protocol.http.util.CollectionProperty,F6-org.apache.jmeter.protocol.http.sampler.DefaultHttpRequestRetryHandler,F6-java.util.Date,F6-org.apache.jmeter.testelement.property.StringProperty,F6-org.apache.jmeter.config.CollectionProperty,F6-java.io.BufferedReader,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-cloneTree,F1-setResponseData,F1-NA,F1-setStyle,F1-setProperty,F1-trim,F1-getInstance,F1-getPropDefault,F1-getLoggerForClass,F1-addComponent,F1-debug,F1-execute,F1-getSelectedFile,F1-printStackTrace,F1-valueOf,F1-setSelected,F1-setDelay,F1-getKey,F1-exit,F1-setArguments,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-javax.swing.JToggleButton,F5-javax.swing.Timer,F5-java.io.InputStreamReader,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F9-label,F9-xAxisLabels,F9-startTime,F9-samplerLabel,F9-color,F9-time,F9-backColor,F9-chkBox,F9-yAxisLabel,F9-NA,F9-lineColor,F9-keyStore,F9-md5HexInput,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-HashTree,F4-String[],F4-Container,F4-boolean,F4-Future,F4-File[],F4-long,F4-JMeterProperty,F4-Node,F4-Object,F4-File,F4-void,F4-List,F4-StringBuilder,F4-Long,F4-String,F4-int,F4-JButton,F4-CallableStatement,F8-SSLManager,F8-RespTimeGraphLineBean,F8-BarGraph,F8-RespTimeGraphChart,F8-RespTimeGraphDataBean,F8-NA,F8-MD5HexAssertionGUI,F8-AxisGraph,F8-LineGraph,F11-ALWAYS_ENCODE,F11-APPLIABLE_CONFIG_CLASSES,F11-compareContent,F11-NA,F11-log,F11-firstTime,F11-ZERO,F11-LOCK,F11-maxThroughput,F11-logger,F11-PARENT,F11-USE_GROUP_NAME,F11-pct2Label,F11-serialVersionUID,F11-listener,F11-TEXT_HTML,F11-sumOfSquares,F11-CLEAR,F11-CONNECTOR_PREFIX_DEFAULT,F11-loopCount,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-fschumacher@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-fschumacher@unknown,F71-milamber@apache.org,F71-thads@apache.org,F71-rjung@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F71-undera@apache.org,F71-pmouawad@unknown,F74,F73,F84,F146,category
7655,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/SamplerResultTab.java,2191,true,99,15,3478,2,0,719,9,98,0.5135135135135135,385,72,0.18701298701298702,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,4,STYLE,0.0016129032258064516,DLS_DEAD_LOCAL_STORE_OF_NULL,20,3,1,0.1361031518624642,0.0057306590257879654,0.0014326647564469914,1.0,1.0,0.0,0.3609022556390977,0.42506765552712783,1.0,0.17419354838709677,0.13870967741935483,0.42506765552712783,-0.15789473684210525,-0.5,16,5000,2191,7655,17,0.0,0,2,15,19,2.032194234985828E-4,485,80,2,567,0,405,0,0.18871700787811263,0,14202,0,6141,947,0,21290,8061,0.08512293022826625,232,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2886,14044,31,2685,close
7655,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/SamplerResultTab.java,2191,true,5,15,3478,2,0,719,1,98,0.36936936936936937,385,72,0.18701298701298702,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,4,STYLE,0.09838709677419355,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.1361031518624642,0.0057306590257879654,0.0014326647564469914,-1.0,0.04918032786885246,0.002226743962836411,0.3609022556390977,0.42506765552712783,-0.9016393442622951,0.17419354838709677,0.13870967741935483,0.42506765552712783,-0.15789473684210525,-0.5,16,5000,2191,7655,17,0.0,0,2,15,19,2.032194234985828E-4,485,80,2,567,0,405,0,0.18871700787811263,0,14202,0,6141,947,0,21290,8061,0.08512293022826625,232,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2886,14044,31,2685,open
7655,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/SamplerResultTab.java,2191,true,18,15,3478,2,0,719,5,98,0.6594594594594595,385,72,0.18701298701298702,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,4,STYLE,0.09838709677419355,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.1361031518624642,0.0057306590257879654,0.0014326647564469914,-1.0,0.04918032786885246,0.002226743962836411,0.3609022556390977,0.42506765552712783,-0.9016393442622951,0.17419354838709677,0.13870967741935483,0.42506765552712783,-0.15789473684210525,-0.5,16,5000,2191,7655,17,0.0,0,2,15,19,2.032194234985828E-4,485,80,2,567,0,405,0,0.18871700787811263,0,14202,0,6141,947,0,21290,8061,0.08512293022826625,232,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2886,14044,31,2685,open
7655,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/SamplerResultTab.java,2191,true,16,15,3478,2,0,719,5,98,0.6162162162162163,385,72,0.18701298701298702,1.0,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,4,STYLE,0.09838709677419355,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.1361031518624642,0.0057306590257879654,0.0014326647564469914,-1.0,0.04918032786885246,0.002226743962836411,0.3609022556390977,0.42506765552712783,-0.9016393442622951,0.17419354838709677,0.13870967741935483,0.42506765552712783,-0.15789473684210525,-0.5,16,5000,2191,7655,17,0.0,0,2,15,19,2.032194234985828E-4,485,80,2,567,0,405,0,0.18871700787811263,0,14202,0,6141,947,0,21290,8061,0.08512293022826625,232,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2886,14044,31,2685,open
7790,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/SearchTextExtension.java,2273,true,39,11,3478,3,16,719,6,98,0.4440677966101695,200,50,0.25,0.41025641025641024,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,4,STYLE,0.024193548387096774,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,2,0.1361031518624642,0.0057306590257879654,0.0028653295128939827,-1.0,0.2,0.007619047619047621,0.3609022556390977,0.42506765552712783,-0.6,0.17419354838709677,0.13870967741935483,0.42506765552712783,-0.15789473684210525,-1.0,7,5135,2273,7790,17,0.0,0,2,15,19,2.032194234985828E-4,9,2,1,12,0,7,0,0.05328914613936516,0,14202,0,6141,947,0,21290,8061,0.08512293022826625,2196,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4850,14044,31,2685,open
7790,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/SearchTextExtension.java,2273,true,11,11,3478,3,12,719,2,98,0.9355932203389831,200,50,0.25,0.7272727272727273,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,4,STYLE,0.09838709677419355,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.1361031518624642,0.0057306590257879654,0.0028653295128939827,-1.0,0.04918032786885246,0.002226743962836411,0.3609022556390977,0.42506765552712783,-0.9016393442622951,0.17419354838709677,0.13870967741935483,0.42506765552712783,-0.15789473684210525,-1.0,7,5135,2273,7790,17,0.0,0,2,15,19,2.032194234985828E-4,9,2,1,12,0,7,0,0.05328914613936516,0,14202,0,6141,947,0,21290,8061,0.08512293022826625,2196,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4850,14044,31,2685,open
7790,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/SearchTextExtension.java,2273,true,39,11,3478,3,20,719,6,98,0.44745762711864406,200,50,0.25,0.4358974358974359,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,4,STYLE,0.09838709677419355,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.1361031518624642,0.0057306590257879654,0.0028653295128939827,-1.0,0.04918032786885246,0.002226743962836411,0.3609022556390977,0.42506765552712783,-0.9016393442622951,0.17419354838709677,0.13870967741935483,0.42506765552712783,-0.15789473684210525,-1.0,7,5135,2273,7790,17,0.0,0,2,15,19,2.032194234985828E-4,9,2,1,12,0,7,0,0.05328914613936516,0,14202,0,6141,947,0,21290,8061,0.08512293022826625,2196,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4850,14044,31,2685,open
7790,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/SearchTextExtension.java,2273,true,11,11,3478,3,12,719,2,98,0.9322033898305084,200,50,0.25,0.6363636363636364,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,4,STYLE,0.09838709677419355,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.1361031518624642,0.0057306590257879654,0.0028653295128939827,-1.0,0.04918032786885246,0.002226743962836411,0.3609022556390977,0.42506765552712783,-0.9016393442622951,0.17419354838709677,0.13870967741935483,0.42506765552712783,-0.15789473684210525,-1.0,7,5135,2273,7790,17,0.0,0,2,15,19,2.032194234985828E-4,9,2,1,12,0,7,0,0.05328914613936516,0,14202,0,6141,947,0,21290,8061,0.08512293022826625,2196,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4850,14044,31,2685,open
12277,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/ServerPanel.java,4279,true,18,7,3478,1,11,719,5,98,0.6618357487922706,104,71,0.6826923076923077,0.5317460317460317,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,STYLE,0.0016129032258064516,SF_SWITCH_NO_DEFAULT,19,2,1,0.1361031518624642,0.0014326647564469914,0.0014326647564469914,1.0,1.0,0.0,0.3609022556390977,0.42506765552712783,1.0,0.17419354838709677,0.13870967741935483,0.42506765552712783,-0.15789473684210525,1.0,9,7619,3457,10274,17,0.0,0,2,15,19,2.032194234985828E-4,179,42,1,222,0,137,0,0.032587299377628776,0,14202,0,6141,947,0,21290,8061,0.08512293022826625,577,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3231,14044,31,2685,close
8468,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/Spline3.java,2703,true,25,16,3478,1,8,719,7,98,0.7767653758542141,228,167,0.7324561403508771,0.64,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,STYLE,0.0016129032258064516,FE_FLOATING_POINT_EQUALITY,20,3,1,0.1361031518624642,0.0014326647564469914,0.0014326647564469914,1.0,1.0,0.0,0.3609022556390977,0.42506765552712783,1.0,0.17419354838709677,0.13870967741935483,0.42506765552712783,-0.15789473684210525,1.0,9,5813,2703,8468,17,0.0,0,2,15,19,2.032194234985828E-4,531,516,3,1050,0,15,0,0.08710880446519087,0,14202,0,6141,947,0,21290,8061,0.08512293022826625,570,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3224,14044,31,2685,close
8468,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/SplineModel.java,2703,true,20,15,3478,1,8,719,6,98,0.8529411764705882,80,26,0.325,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2,STYLE,0.0032258064516129032,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,20,3,1,0.1361031518624642,0.0028653295128939827,0.0014326647564469914,1.0,1.0,0.0,0.3609022556390977,0.42506765552712783,1.0,0.17419354838709677,0.13870967741935483,0.42506765552712783,-0.15789473684210525,1.0,9,5813,2703,8468,17,0.0,0,2,15,19,2.032194234985828E-4,303,283,1,587,0,20,0,0.0631496057653278,0,14202,0,6141,947,0,21290,8061,0.08512293022826625,2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4850,14044,31,2685,close
8468,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/SplineModel.java,2703,true,0,15,3478,1,4,719,1,98,0.21323529411764705,80,26,0.325,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2,PERFORMANCE,0.008064516129032258,SS_SHOULD_BE_STATIC,18,2,0,0.1361031518624642,0.0028653295128939827,0.0,0.0,1.0,0.0,0.7045454545454546,0.1677679897339876,1.0,0.041935483870967745,0.03225806451612903,0.1677679897339876,-0.15789473684210525,1.0,22,10919,4684,13574,17,0.0,0,2,15,19,2.032194234985828E-4,303,283,1,587,0,20,0,0.0631496057653278,0,14202,0,6141,947,0,21290,8061,0.08512293022826625,2196,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4850,14044,31,2685,close
11540,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/SplineVisualizer.java,3793,true,0,15,3478,3,4,719,1,98,0.18840579710144928,223,42,0.18834080717488788,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2,PERFORMANCE,0.008064516129032258,SS_SHOULD_BE_STATIC,18,2,0,0.1361031518624642,0.0028653295128939827,0.0,0.0,1.0,0.0,0.7045454545454546,0.1677679897339876,1.0,0.041935483870967745,0.03225806451612903,0.1677679897339876,-0.15789473684210525,1.0,25,10919,4684,13574,17,0.0,0,2,15,19,2.032194234985828E-4,236,285,9,530,0,-49,0,0.04304841181154641,0,14202,0,6141,947,0,21290,8061,0.08512293022826625,2196,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4850,14044,31,2685,close
