F83,F71-ryan@apache.org,F71-chrism@apache.org,F71-anshum@apache.org,F71-shalin@apache.org,F71-rmuir@apache.org,F71-sarowe@apache.org,F71-simonw@apache.org,F71-hossman@apache.org,F71-jpountz@apache.org,F71-buschmi@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-romseygeek@apache.org,F71-erick@apache.org,F71-dweiss@apache.org,F71-uschindler@apache.org,F74,F85,F73,F84,F146,F147,
189,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4080,1,25862,73,3964,3892,
379,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,4270,1,25862,65,3956,3892,
189,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4080,1,25862,73,3964,3892,
788,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,4679,1,15273,189,4080,3892,
189,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4080,1,25862,73,3964,3892,
189,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4080,1,25862,73,3964,3892,
189,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4080,1,25862,73,3964,3892,
379,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,4270,1,25862,65,3956,3892,
788,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,4679,1,15273,189,4080,3892,
2159,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,6050,1,25862,73,3964,3892,
2159,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,6050,1,25862,73,3964,3892,
2159,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,6050,1,25862,73,3964,3892,
2159,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,6050,1,25862,73,3964,3892,
2159,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,6050,1,25862,73,3964,3892,
2159,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,6050,1,25862,73,3964,3892,
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3944,1,25862,37,3928,3892,
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3975,1,25862,37,3928,3892,
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4052,1,25862,37,3928,3892,
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4052,1,25862,37,3928,3892,
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4052,1,25862,37,3928,3892,
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3928,1,25862,37,3928,3892,
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3928,1,25862,37,3928,3892,
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3928,1,25862,37,3928,3892,
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3928,1,25862,37,3928,3892,
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3928,1,25862,37,3928,3892,
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4052,1,25862,37,3928,3892,
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4052,1,25862,37,3928,3892,
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4052,1,25862,37,3928,3892,
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3928,1,25862,37,3928,3892,
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3944,1,25862,37,3928,3892,
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3944,1,25862,37,3928,3892,
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3944,1,25862,37,3928,3892,
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3944,1,25862,37,3928,3892,
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3944,1,25862,37,3928,3892,
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3928,1,25862,37,3928,3892,
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3928,1,25862,37,3928,3892,
274,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4165,1,25862,65,3956,3892,
274,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4165,1,25862,65,3956,3892,
65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3956,1,25862,65,3956,3892,
65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3956,1,25862,65,3956,3892,
65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3956,1,25862,65,3956,3892,
65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3956,1,25862,65,3956,3892,
65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3956,1,25862,65,3956,3892,
65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3956,1,25862,65,3956,3892,
65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3956,1,25862,65,3956,3892,
65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3956,1,25862,65,3956,3892,
65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3956,1,25862,65,3956,3892,
65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3956,1,25862,65,3956,3892,
65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3956,1,25862,65,3956,3892,
65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3956,1,25862,65,3956,3892,
65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3956,1,25862,65,3956,3892,
65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3956,1,25862,65,3956,3892,
65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3956,1,25862,65,3956,3892,
65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3956,1,25862,65,3956,3892,
65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3956,1,25862,65,3956,3892,
65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3956,1,25862,65,3956,3892,
65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3956,1,25862,65,3956,3892,
65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3956,1,25862,65,3956,3892,
65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3956,1,25862,65,3956,3892,
65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3956,1,25862,65,3956,3892,
65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3956,1,25862,65,3956,3892,
65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3956,1,25862,65,3956,3892,
65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3956,1,25862,65,3956,3892,
379,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4270,1,25862,65,3956,3892,
274,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,4165,1,15272,65,3956,3892,
274,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,4165,1,15272,65,3956,3892,
274,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,4165,1,15272,65,3956,3892,
274,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,4165,1,15272,65,3956,3892,
274,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,4165,1,15272,65,3956,3892,
274,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,4165,1,15272,65,3956,3892,
274,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,4165,1,15272,65,3956,3892,
274,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,4165,1,15272,65,3956,3892,
274,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4165,1,15272,65,3956,3892,
274,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,4165,1,25862,65,3956,3892,
274,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,4165,1,15273,65,3956,3892,
274,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,4165,1,25862,65,3956,3892,
382,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4273,1,25862,65,3956,3892,
382,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,4273,1,25862,65,3956,3892,
274,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,4165,1,25862,65,3956,3892,
238,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,4129,1,25862,65,3956,3892,
274,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,4165,1,25862,65,3956,3892,
274,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,4165,1,25862,65,3956,3892,
274,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,4165,1,25862,65,3956,3892,
379,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4270,1,25862,95,3986,3892,
2851,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6742,1,25862,95,3986,3892,
8311,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,12202,1,25862,95,3986,3892,
2851,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,6742,1,25862,95,3986,3892,
2851,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,6742,1,25862,95,3986,3892,
2851,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6742,1,25862,95,3986,3892,
2851,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6742,1,25862,95,3986,3892,
2851,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6742,1,25862,95,3986,3892,
2851,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6742,1,25862,95,3986,3892,
2851,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6742,1,25862,95,3986,3892,
2851,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6742,1,25862,95,3986,3892,
2851,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6742,1,25862,95,3986,3892,
95,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3986,1,25862,95,3986,3892,
11167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15058,1,25862,95,3986,3892,
2851,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6742,1,25862,95,3986,3892,
2851,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6742,1,25862,95,3986,3892,
2851,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6742,1,25862,95,3986,3892,
2851,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6742,1,25862,95,3986,3892,
2851,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6742,1,25862,95,3986,3892,
2851,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6742,1,25862,95,3986,3892,
2851,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6742,1,25862,95,3986,3892,
1131,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5022,1,25862,95,3986,3892,
1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5711,1,25862,95,3986,3892,
533,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,4424,1,25862,95,3986,3892,
2851,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6742,1,25862,95,3986,3892,
533,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4424,1,25862,95,3986,3892,
274,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,4165,1,25862,95,3986,3892,
8311,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,12202,1,25862,95,3986,3892,
8311,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,12202,1,25862,95,3986,3892,
533,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,4424,1,25862,95,3986,3892,
533,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,4424,1,25862,95,3986,3892,
8311,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,12202,1,25862,95,3986,3892,
339,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,4230,1,25862,339,4230,3892,
339,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4230,1,25862,339,4230,3892,
54,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,3945,1,1350,25,3916,3892,
54,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,3945,1,1350,25,3916,3892,
54,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,3945,1,1350,25,3916,3892,
54,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,3945,1,1350,25,3916,3892,
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3945,1,1350,25,3916,3892,
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3945,1,1350,25,3916,3892,
54,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,3945,1,1350,25,3916,3892,
54,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,3945,1,1350,25,3916,3892,
54,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,3945,1,1350,25,3916,3892,
54,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,3945,1,1350,25,3916,3892,
54,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,3945,1,1350,25,3916,3892,
54,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,3945,1,1350,25,3916,3892,
54,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,3945,1,1350,25,3916,3892,
54,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,3945,1,1350,25,3916,3892,
54,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,3945,1,1350,25,3916,3892,
54,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,3945,1,1350,25,3916,3892,
138,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,4029,1,25862,25,3916,3892,
138,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,4029,1,25862,25,3916,3892,
138,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,4029,1,25862,25,3916,3892,
655,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,4546,1,25862,25,3916,3892,
655,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,4546,1,25862,25,3916,3892,
551,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4442,1,15273,25,3916,3892,
551,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,4442,1,15273,25,3916,3892,
551,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,4442,1,15273,25,3916,3892,
142,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4033,1,25862,25,3916,3892,
1638,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5529,1,25862,25,3916,3892,
1638,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5529,1,25862,25,3916,3892,
1638,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5529,1,25862,25,3916,3892,
1638,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5529,1,25862,25,3916,3892,
1638,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5529,1,25862,25,3916,3892,
615,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4506,1,25862,25,3916,3892,
615,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4506,1,25862,25,3916,3892,
615,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4506,1,25862,25,3916,3892,
615,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4506,1,25862,25,3916,3892,
615,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4506,1,25862,25,3916,3892,
615,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4506,1,25862,25,3916,3892,
615,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4506,1,25862,25,3916,3892,
615,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4506,1,25862,25,3916,3892,
615,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4506,1,25862,25,3916,3892,
774,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4665,1,25862,25,3916,3892,
774,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4665,1,25862,25,3916,3892,
774,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4665,1,25862,25,3916,3892,
111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4002,1,25862,25,3916,3892,
111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4002,1,25862,25,3916,3892,
111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4002,1,25862,25,3916,3892,
1782,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5673,1,25862,25,3916,3892,
43,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3934,1,25862,25,3916,3892,
43,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,3934,1,25862,25,3916,3892,
43,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3934,1,25862,25,3916,3892,
43,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3934,1,25862,25,3916,3892,
43,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3934,1,25862,25,3916,3892,
43,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3934,1,25862,25,3916,3892,
43,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3934,1,25862,25,3916,3892,
43,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3934,1,25862,25,3916,3892,
43,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3934,1,25862,25,3916,3892,
43,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3934,1,25862,25,3916,3892,
43,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,3934,1,25862,25,3916,3892,
43,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,3934,1,25862,25,3916,3892,
227,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4118,1,25862,25,3916,3892,
227,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4118,1,25862,25,3916,3892,
227,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4118,1,25862,25,3916,3892,
227,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4118,1,25862,25,3916,3892,
227,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4118,1,25862,25,3916,3892,
227,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4118,1,25862,25,3916,3892,
43,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,3934,1,25862,25,3916,3892,
43,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,3934,1,25862,25,3916,3892,
43,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,3934,1,25862,25,3916,3892,
43,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,3934,1,25862,25,3916,3892,
43,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,3934,1,25862,25,3916,3892,
43,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,3934,1,25862,25,3916,3892,
43,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,3934,1,25862,25,3916,3892,
43,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,3934,1,25862,25,3916,3892,
43,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,3934,1,25862,25,3916,3892,
43,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,3934,1,25862,25,3916,3892,
43,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,3934,1,25862,25,3916,3892,
43,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,3934,1,25862,25,3916,3892,
43,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,3934,1,25862,25,3916,3892,
43,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,3934,1,25862,25,3916,3892,
43,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,3934,1,25862,25,3916,3892,
43,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,3934,1,25862,25,3916,3892,
43,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,3934,1,25862,25,3916,3892,
43,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,3934,1,25862,25,3916,3892,
43,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,3934,1,25862,25,3916,3892,
43,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,3934,1,25862,25,3916,3892,
43,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,3934,1,25862,25,3916,3892,
274,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4165,1,25862,25,3916,3892,
97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3988,1,25862,25,3916,3892,
97,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,3988,1,25862,25,3916,3892,
97,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,3988,1,25862,25,3916,3892,
97,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,3988,1,25862,25,3916,3892,
97,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,3988,1,25862,25,3916,3892,
97,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,3988,1,25862,25,3916,3892,
91,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,3982,1,25862,25,3916,3892,
91,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,3982,1,25862,25,3916,3892,
91,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,3982,1,25862,25,3916,3892,
91,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,3982,1,25862,25,3916,3892,
724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,1,25862,25,3916,3892,
724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,1,25862,25,3916,3892,
269,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4160,1,25862,25,3916,3892,
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3981,1,25862,25,3916,3892,
178,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4069,1,2349,25,3916,3892,
178,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,4069,1,2349,25,3916,3892,
25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3916,1,15273,25,3916,3892,
25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3916,1,15273,25,3916,3892,
25,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,3916,1,15273,25,3916,3892,
25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3916,1,15273,25,3916,3892,
25,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,3916,1,15273,25,3916,3892,
25,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,3916,1,15273,25,3916,3892,
25,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,3916,1,15273,25,3916,3892,
25,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,3916,1,15273,25,3916,3892,
25,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,3916,1,15273,25,3916,3892,
25,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,3916,1,15273,25,3916,3892,
25,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,3916,1,15273,25,3916,3892,
25,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,3916,1,15273,25,3916,3892,
25,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,3916,1,15273,25,3916,3892,
