F72,F54,F55,F25,F64,F67,F69,F101,F102,F105,F108,F3-Class,F3-Among[],F3-String,F3-int,F7-++,F13-private,F18-public,F1-find_among_b,F5-java.lang.RuntimeException,F15-protected,F15-public,F4-boolean,F4-int,F94,F95,F22,F112,F116,F117,F118,F120,F110,F121,F122,F123,F77,F70,F41,F43,F46,F126,F127,F129,F36,F130,F131,F132,F37,F134,F135,F136,F83,F71-chrism@apache.org,F71-sarowe@apache.org,F71-gsingers@apache.org,F71-jpountz@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-romseygeek@apache.org,F74,F73,F84,category
12202,org/apache/lucene/search/highlight,org/apache/lucene/search/highlight/Highlighter.java,1023,718,2,19,0.6528301886792452,340,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,7.306380905991232E-4,-1.0,0.29914529914529914,0.0047649406623765595,0.5912033041944769,-0.2222222222222222,0.01829924650161464,0.1652314316469322,0.5912033041944769,7164,11055,146,10,0.028434913162400776,483,83,574,6,400,0.02988808296215657,3796,0,591,7575,608,722,0,0,0,0,0,0,0,0,0,0,0,4613,25862,33,open
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
12202,org/apache/lucene/search/highlight,org/apache/lucene/search/highlight/QueryTermScorer.java,1023,718,1,1,0.22289156626506024,69,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,2.4354603019970775E-4,0.0,0.36363636363636365,0.01285583103764922,0.16718586835420737,-0.2,0.004036598493003229,0.06001076426264801,0.16718586835420737,15909,19800,146,10,0.028434913162400776,9,137,146,0,-128,0.01624990174480169,3796,0,591,7575,608,2851,0,0,0,0,1,0,0,0,1,0,0,6742,25862,33,close
4803,org/apache/lucene/search/highlight,org/apache/lucene/search/highlight/TermVectorLeafReader.java,116,718,2,1,0.2840909090909091,127,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,3,2.4354603019970775E-4,0.0,0.29959514170040485,0.011657660709439957,0.16718586835420737,-0.26720647773279355,0.004036598493003229,0.06001076426264801,0.16718586835420737,912,4803,146,10,0.028434913162400776,1,1,2,1,0,0.002702702702702703,3796,0,591,7575,608,218,0,0,0,0,0,0,0,0,0,0,0,4109,25862,33,open
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
13843,org/apache/lucene/search/join,org/apache/lucene/search/join/TermsCollector.java,1156,1081,3,1,0.5545454545454546,62,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,3,9.74184120798831E-4,0.0,0.36363636363636365,0.01285583103764922,0.16718586835420737,-0.2,0.004036598493003229,0.06001076426264801,0.16718586835420737,8908,12799,243,125,0.05599936907011122,187,8,195,0,179,0.04964129306765724,3116,0,225,3952,2505,426,0,0,0,1,0,0,0,1,1,1,0,4317,25862,230,close
13843,org/apache/lucene/search/join,org/apache/lucene/search/join/TermsCollector.java,1156,1081,3,1,0.65,62,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,3,9.74184120798831E-4,1.0,0.3552123552123552,0.005205375861746519,0.5912033041944769,-0.138996138996139,0.01829924650161464,0.1652314316469322,0.5912033041944769,5576,9467,243,125,0.05599936907011122,187,8,195,0,179,0.04964129306765724,3116,0,225,3952,2505,426,0,0,0,1,0,0,0,0,0,1,0,4317,25862,230,close
13843,org/apache/lucene/search/join,org/apache/lucene/search/join/TermsCollector.java,1156,1081,3,1,0.7909090909090909,62,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,3,9.74184120798831E-4,0.0,0.36363636363636365,0.01285583103764922,0.16718586835420737,-0.2,0.004036598493003229,0.06001076426264801,0.16718586835420737,10208,14099,243,125,0.05599936907011122,187,8,195,0,179,0.04964129306765724,3116,0,225,3952,2505,426,0,0,0,1,0,0,0,1,1,1,0,4317,25862,230,close
13843,org/apache/lucene/search/join,org/apache/lucene/search/join/TermsCollector.java,1156,1081,3,1,0.8727272727272727,62,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,3,9.74184120798831E-4,1.0,0.3552123552123552,0.005205375861746519,0.5912033041944769,-0.138996138996139,0.01829924650161464,0.1652314316469322,0.5912033041944769,2165,6056,243,125,0.05599936907011122,187,8,195,0,179,0.04964129306765724,3116,0,225,3952,2505,426,0,0,0,1,0,0,0,0,0,1,0,4317,25862,230,close
5308,org/apache/lucene/search/join,org/apache/lucene/search/join/TermsWithScoreCollector.java,189,1081,6,1,0.7637795275590551,192,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,2,9.74184120798831E-4,0.0,0.5664335664335665,0.005581513210248112,0.5912033041944769,0.1888111888111888,0.01829924650161464,0.1652314316469322,0.5912033041944769,8439,12330,243,125,0.05599936907011122,275,66,352,0,209,0.1312162385375127,3116,0,225,3952,2505,426,0,0,0,1,0,0,0,1,1,1,0,4317,25862,230,open
5308,org/apache/lucene/search/join,org/apache/lucene/search/join/TermsWithScoreCollector.java,189,1081,6,1,0.4330708661417323,192,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,2,9.74184120798831E-4,0.0,0.5664335664335665,0.005581513210248112,0.5912033041944769,0.1888111888111888,0.01829924650161464,0.1652314316469322,0.5912033041944769,8439,12330,243,125,0.05599936907011122,275,66,352,0,209,0.1312162385375127,3116,0,225,3952,2505,426,0,0,0,1,0,0,0,1,1,1,0,4317,25862,230,open
5308,org/apache/lucene/search/join,org/apache/lucene/search/join/TermsWithScoreCollector.java,189,1081,6,1,0.3779527559055118,192,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,3,9.74184120798831E-4,0.0,0.3552123552123552,0.005205375861746519,0.5912033041944769,-0.138996138996139,0.01829924650161464,0.1652314316469322,0.5912033041944769,2165,6056,243,125,0.05599936907011122,275,66,352,0,209,0.1312162385375127,3116,0,225,3952,2505,426,0,0,0,1,0,0,0,0,0,1,0,4317,25862,230,close
5308,org/apache/lucene/search/join,org/apache/lucene/search/join/TermsWithScoreCollector.java,189,1081,6,1,0.5393700787401575,192,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,3,9.74184120798831E-4,0.0,0.3552123552123552,0.005205375861746519,0.5912033041944769,-0.138996138996139,0.01829924650161464,0.1652314316469322,0.5912033041944769,2165,6056,243,125,0.05599936907011122,275,66,352,0,209,0.1312162385375127,3116,0,225,3952,2505,426,0,0,0,1,0,0,0,0,0,1,0,4317,25862,230,close
4309,org/apache/lucene/search/join,org/apache/lucene/search/join/ToParentBlockJoinCollector.java,53,1081,3,1,0.4599737532808399,290,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,3,2.4354603019970775E-4,-1.0,0.3552123552123552,0.005205375861746519,0.5912033041944769,-0.138996138996139,0.01829924650161464,0.1652314316469322,0.5912033041944769,10235,14126,243,125,0.05599936907011122,460,92,670,41,368,0.058672908087393325,3116,115,225,3952,2505,230,0,0,0,1,0,0,0,1,1,1,1,4121,25862,230,open
8892,org/apache/lucene/search/join,org/apache/lucene/search/join/ToParentBlockJoinFieldComparator.java,715,1081,3,1,0.14596273291925466,228,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,3,7.306380905991232E-4,0.0,0.4318181818181818,0.005576164537941397,0.5912033041944769,-0.13636363636363635,0.01829924650161464,0.1652314316469322,0.5912033041944769,5001,8892,243,125,0.05599936907011122,42,44,86,26,-2,0.007543881651118921,3116,0,225,3952,2505,692,0,0,0,1,0,0,0,0,0,1,0,4583,25862,230,close
8892,org/apache/lucene/search/join,org/apache/lucene/search/join/ToParentBlockJoinFieldComparator.java,715,1081,3,1,0.6987577639751553,228,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17,3,3,7.306380905991232E-4,0.0,0.4318181818181818,0.005576164537941397,0.5912033041944769,-0.13636363636363635,0.01829924650161464,0.1652314316469322,0.5912033041944769,5001,8892,243,125,0.05599936907011122,42,44,86,26,-2,0.007543881651118921,3116,0,225,3952,2505,692,0,0,0,1,0,0,0,0,0,1,0,4583,25862,230,close
8892,org/apache/lucene/search/join,org/apache/lucene/search/join/ToParentBlockJoinFieldComparator.java,715,1081,3,1,0.33229813664596275,228,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17,3,3,7.306380905991232E-4,0.0,0.4318181818181818,0.005576164537941397,0.5912033041944769,-0.13636363636363635,0.01829924650161464,0.1652314316469322,0.5912033041944769,5001,8892,243,125,0.05599936907011122,42,44,86,26,-2,0.007543881651118921,3116,0,225,3952,2505,692,0,0,0,1,0,0,0,0,0,1,0,4583,25862,230,close
15505,org/apache/lucene/search,org/apache/lucene/search/SortField.java,1385,6189,5,3,0.7329842931937173,191,0.5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,140,0,2,0.0,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,16960,20851,3438,728,0.08018271621369323,1101,173,1294,0,928,0.056123422484686665,42954,0,2442,67784,20566,1894,1,1,0,1,1,0,1,1,0,0,0,5785,25862,20,close
4290,org/apache/lucene/search/payloads,org/apache/lucene/search/payloads/PayloadNearQuery.java,52,350,3,2,0.2936802973977695,198,0.5875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4.870920603994155E-4,1.0,0.5,0.00625,0.2761328796198629,0.18181818181818182,0.0032292787944025836,0.019106566200215284,0.2761328796198629,15726,19617,57,15,0.018412020290376245,483,248,746,21,235,0.02970148956737731,1742,9,38,2542,980,33,0,1,0,1,1,0,0,1,0,1,1,3924,25862,33,close
9961,org/apache/lucene/search/postingshighlight,org/apache/lucene/search/postingshighlight/Passage.java,815,216,2,1,0.93125,83,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,2,9.74184120798831E-4,-1.0,0.23728813559322035,0.015081873024992818,0.16067158142928858,-0.4745762711864407,0.0034983853606027986,0.03336921420882669,0.16067158142928858,6070,9961,35,2,0.013189799125716415,44,8,52,0,36,0.18293638590391026,696,0,18,847,563,788,0,1,0,1,0,0,0,1,0,0,0,4679,25862,18,open
9961,org/apache/lucene/search/postingshighlight,org/apache/lucene/search/postingshighlight/Passage.java,815,216,2,1,0.8625,83,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,2,9.74184120798831E-4,-1.0,0.23728813559322035,0.015081873024992818,0.16067158142928858,-0.4745762711864407,0.0034983853606027986,0.03336921420882669,0.16067158142928858,6070,9961,35,2,0.013189799125716415,44,8,52,0,36,0.18293638590391026,696,0,18,847,563,788,0,1,0,1,0,0,0,1,0,0,0,4679,25862,18,open
9961,org/apache/lucene/search/postingshighlight,org/apache/lucene/search/postingshighlight/Passage.java,815,216,2,1,0.9875,83,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,2,9.74184120798831E-4,-1.0,0.23728813559322035,0.015081873024992818,0.16067158142928858,-0.4745762711864407,0.0034983853606027986,0.03336921420882669,0.16067158142928858,6070,9961,35,2,0.013189799125716415,44,8,52,0,36,0.18293638590391026,696,0,18,847,563,788,0,1,0,1,0,0,0,1,0,0,0,4679,25862,18,open
9961,org/apache/lucene/search/postingshighlight,org/apache/lucene/search/postingshighlight/Passage.java,815,216,2,1,0.41875,83,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11,4,3,9.74184120798831E-4,0.0,0.29959514170040485,0.011657660709439957,0.16718586835420737,-0.26720647773279355,0.004036598493003229,0.06001076426264801,0.16718586835420737,6070,9961,35,2,0.013189799125716415,44,8,52,0,36,0.18293638590391026,696,0,18,847,563,788,0,1,0,1,0,0,0,1,0,0,0,4679,25862,18,open
5041,org/apache/lucene/search/postingshighlight,org/apache/lucene/search/postingshighlight/PostingsHighlighter.java,151,216,7,4,0.5246690734055355,483,0.6875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,3,0.0017048222113979542,-1.0,0.0,0.0,0.16718586835420737,-1.0,0.004036598493003229,0.06001076426264801,0.16718586835420737,6070,9961,35,2,0.013189799125716415,211,83,312,17,128,0.14623498175596109,696,2,18,847,563,18,0,0,0,1,0,0,0,1,0,1,1,3909,25862,18,open
5041,org/apache/lucene/search/postingshighlight,org/apache/lucene/search/postingshighlight/PostingsHighlighter.java,151,216,7,1,0.8170878459687124,483,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,3,0.0017048222113979542,-1.0,0.11764705882352941,0.0023592324630386913,0.5912033041944769,-0.5,0.01829924650161464,0.1652314316469322,0.5912033041944769,6070,9961,35,2,0.013189799125716415,211,83,312,17,128,0.14623498175596109,696,2,18,847,563,18,0,0,0,1,0,0,0,1,0,1,1,3909,25862,18,open
5041,org/apache/lucene/search/postingshighlight,org/apache/lucene/search/postingshighlight/PostingsHighlighter.java,151,216,7,1,0.44765342960288806,483,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11,7,3,0.0017048222113979542,0.0,0.29959514170040485,0.011657660709439957,0.16718586835420737,-0.26720647773279355,0.004036598493003229,0.06001076426264801,0.16718586835420737,6070,9961,35,2,0.013189799125716415,211,83,312,17,128,0.14623498175596109,696,2,18,847,563,18,0,0,0,1,0,0,0,1,0,1,1,3909,25862,18,open
5041,org/apache/lucene/search/postingshighlight,org/apache/lucene/search/postingshighlight/PostingsHighlighter.java,151,216,7,1,0.7087845968712395,483,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,2,0.0017048222113979542,-1.0,0.3,0.0052499999999999995,0.2761328796198629,-0.2,0.0032292787944025836,0.019106566200215284,0.2761328796198629,5329,9220,35,2,0.013189799125716415,211,83,312,17,128,0.14623498175596109,696,2,18,847,563,18,0,0,0,1,0,0,0,1,0,1,1,3909,25862,18,open
5041,org/apache/lucene/search/postingshighlight,org/apache/lucene/search/postingshighlight/PostingsHighlighter.java,151,216,7,1,0.7027677496991577,483,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,3,0.0017048222113979542,0.0,0.29959514170040485,0.011657660709439957,0.16718586835420737,-0.26720647773279355,0.004036598493003229,0.06001076426264801,0.16718586835420737,6070,9961,35,2,0.013189799125716415,211,83,312,17,128,0.14623498175596109,696,2,18,847,563,18,0,0,0,1,0,0,0,1,0,1,1,3909,25862,18,open
5041,org/apache/lucene/search/postingshighlight,org/apache/lucene/search/postingshighlight/PostingsHighlighter.java,151,216,7,1,0.7677496991576414,483,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,3,0.0017048222113979542,0.0,0.29959514170040485,0.011657660709439957,0.16718586835420737,-0.26720647773279355,0.004036598493003229,0.06001076426264801,0.16718586835420737,6070,9961,35,2,0.013189799125716415,211,83,312,17,128,0.14623498175596109,696,2,18,847,563,18,0,0,0,1,0,0,0,1,0,1,1,3909,25862,18,open
5041,org/apache/lucene/search/postingshighlight,org/apache/lucene/search/postingshighlight/PostingsHighlighter.java,151,216,7,1,0.8676293622141997,483,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,2,0.0017048222113979542,-1.0,0.37142857142857144,0.005836734693877551,0.2761328796198629,-0.17142857142857143,0.0032292787944025836,0.019106566200215284,0.2761328796198629,6070,9961,35,2,0.013189799125716415,211,83,312,17,128,0.14623498175596109,696,2,18,847,563,18,0,0,0,1,0,0,0,1,0,1,1,3909,25862,18,open
5308,org/apache/lucene/search/similarities,org/apache/lucene/search/similarities/BM25Similarity.java,189,1001,3,1,0.6260869565217392,190,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,3,2.4354603019970775E-4,-1.0,0.23076923076923078,0.004034427111350188,0.5912033041944769,-0.38461538461538464,0.01829924650161464,0.1652314316469322,0.5912033041944769,9876,13767,16,0,0.0023053780458589,612,41,653,0,571,0.059182330380489506,5302,0,7,5676,4935,1417,0,1,0,0,0,0,0,1,0,1,0,5308,25862,182,open
13743,org/apache/lucene/search/similarities,org/apache/lucene/search/similarities/BasicStats.java,1148,1001,1,1,0.9452054794520548,64,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,2,2.4354603019970775E-4,0.0,0.22580645161290322,0.0039731340459748365,0.5912033041944769,-0.3225806451612903,0.01829924650161464,0.1652314316469322,0.5912033041944769,10987,14878,16,0,0.0023053780458589,124,6,130,0,118,0.017347243057360316,5302,0,7,5676,4935,8311,0,1,0,0,0,0,0,0,0,0,0,12202,1924,182,close
11025,org/apache/lucene/search/similarities,org/apache/lucene/search/similarities/LMDirichletSimilarity.java,923,1001,1,2,0.8181818181818182,49,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,2,3,4.870920603994155E-4,1.0,0.23076923076923078,0.004034427111350188,0.5912033041944769,-0.38461538461538464,0.01829924650161464,0.1652314316469322,0.5912033041944769,10987,14878,16,0,0.0023053780458589,81,2,83,0,79,0.0024543683510116813,5302,0,7,5676,4935,7134,0,1,0,0,0,0,0,0,0,0,0,11025,25862,182,close
11025,org/apache/lucene/search/similarities,org/apache/lucene/search/similarities/LMDirichletSimilarity.java,923,1001,1,1,0.6666666666666666,49,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,3,4.870920603994155E-4,1.0,0.23076923076923078,0.004034427111350188,0.5912033041944769,-0.38461538461538464,0.01829924650161464,0.1652314316469322,0.5912033041944769,10987,14878,16,0,0.0023053780458589,81,2,83,0,79,0.0024543683510116813,5302,0,7,5676,4935,7134,0,1,0,0,0,0,0,0,0,0,0,11025,25862,182,close
14878,org/apache/lucene/search/similarities,org/apache/lucene/search/similarities/LMJelinekMercerSimilarity.java,1297,1001,1,1,0.6835443037974683,37,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,3,2.4354603019970775E-4,1.0,0.23076923076923078,0.004034427111350188,0.5912033041944769,-0.38461538461538464,0.01829924650161464,0.1652314316469322,0.5912033041944769,10987,14878,16,0,0.0023053780458589,64,2,66,0,62,0.002324192931377802,5302,0,7,5676,4935,7134,0,1,0,0,0,0,0,0,0,0,0,11025,25862,182,close
14878,org/apache/lucene/search/similarities,org/apache/lucene/search/similarities/MultiSimilarity.java,1297,1001,3,2,0.49606299212598426,84,0.5714285714285714,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15,2,3,4.870920603994155E-4,-1.0,0.23076923076923078,0.004034427111350188,0.5912033041944769,-0.38461538461538464,0.01829924650161464,0.1652314316469322,0.5912033041944769,4700,8591,16,0,0.0023053780458589,277,29,306,0,248,0.012781589948073241,5302,0,7,5676,4935,1417,0,0,0,0,0,0,0,0,0,1,0,5308,25862,182,open
14878,org/apache/lucene/search/similarities,org/apache/lucene/search/similarities/MultiSimilarity.java,1297,1001,3,1,0.33070866141732286,84,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,2,4.870920603994155E-4,-1.0,0.16304347826086957,0.011371691871455576,0.16067158142928858,-0.6086956521739131,0.0034983853606027986,0.03336921420882669,0.16067158142928858,10987,14878,16,0,0.0023053780458589,277,29,306,0,248,0.012781589948073241,5302,0,7,5676,4935,1417,0,1,0,0,0,0,0,0,0,1,0,5308,25862,182,open
5308,org/apache/lucene/search/similarities,org/apache/lucene/search/similarities/PerFieldSimilarityWrapper.java,189,1001,2,1,0.7160493827160493,38,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,3,9.74184120798831E-4,-1.0,0.23076923076923078,0.004034427111350188,0.5912033041944769,-0.38461538461538464,0.01829924650161464,0.1652314316469322,0.5912033041944769,9860,13751,16,0,0.0023053780458589,62,3,65,0,59,3.149985447202649E-4,5302,0,7,5676,4935,1417,0,1,0,0,0,0,0,0,0,1,0,5308,25862,182,open
5308,org/apache/lucene/search/similarities,org/apache/lucene/search/similarities/PerFieldSimilarityWrapper.java,189,1001,2,1,0.7283950617283951,38,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,3,9.74184120798831E-4,-1.0,0.3552123552123552,0.005205375861746519,0.5912033041944769,-0.138996138996139,0.01829924650161464,0.1652314316469322,0.5912033041944769,4700,8591,16,0,0.0023053780458589,62,3,65,0,59,3.149985447202649E-4,5302,0,7,5676,4935,1417,0,0,0,0,0,0,0,0,0,1,0,5308,25862,182,open
5308,org/apache/lucene/search/similarities,org/apache/lucene/search/similarities/PerFieldSimilarityWrapper.java,189,1001,2,1,0.9012345679012346,38,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,3,9.74184120798831E-4,1.0,0.3552123552123552,0.005205375861746519,0.5912033041944769,-0.138996138996139,0.01829924650161464,0.1652314316469322,0.5912033041944769,9860,13751,16,0,0.0023053780458589,62,3,65,0,59,3.149985447202649E-4,5302,0,7,5676,4935,1417,0,1,0,0,0,0,0,0,0,1,0,5308,25862,182,close
5308,org/apache/lucene/search/similarities,org/apache/lucene/search/similarities/PerFieldSimilarityWrapper.java,189,1001,2,1,0.9629629629629629,38,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,3,9.74184120798831E-4,1.0,0.3552123552123552,0.005205375861746519,0.5912033041944769,-0.138996138996139,0.01829924650161464,0.1652314316469322,0.5912033041944769,9860,13751,16,0,0.0023053780458589,62,3,65,0,59,3.149985447202649E-4,5302,0,7,5676,4935,1417,0,1,0,0,0,0,0,0,0,1,0,5308,25862,182,close
5308,org/apache/lucene/search/similarities,org/apache/lucene/search/similarities/SimilarityBase.java,189,1001,2,4,0.68561872909699,138,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,3,2.4354603019970775E-4,-1.0,0.23076923076923078,0.004034427111350188,0.5912033041944769,-0.38461538461538464,0.01829924650161464,0.1652314316469322,0.5912033041944769,9876,13767,16,0,0.0023053780458589,320,36,362,0,284,0.03177561094336748,5302,0,7,5676,4935,969,1,1,0,0,0,0,0,0,0,1,0,4860,25862,182,open
