F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-DocData,F16-char[],F16-long,F16-Iterator<Number>,F16-Object,F16-NA,F16-void,F16-int,F16-double,F16-Query,F16-Iterator<BytesRef>,F16-boolean,F16-Collection<ContentStream>,F16-String,F16-Iterator<String>,F16-NamedList,F16-Void,F16-byte,F16-BytesRef,F3-NA,F3-CharSequence,F3-int[],F3-Class,F3-StringBuilder,F3-Among[],F3-byte[],F3-boolean,F3-FileInputStream,F3-char,F3-Bits,F3-String,F3-long,F3-CharStream,F3-int,F3-ValueSource,F3-char[],F3-getBoost(),F3-long[],F3-Path,F7-|,F7-^,F7-++,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7-/,F7--=,F7-+=,F7-NA,F12-long,F12-int,F12-BytesRef,F12-NA,F12-boolean,F12-Logger,F12-String[],F12-BytesRefBuilder,F12-NamedList,F12-String,F12-Scorer,F12-TermsEnum,F12-List<String>,F12-Token,F12-float,F12-QParser,F12-Boolean,F12-IndexInput,F12-SolrParams,F12-List<AnalysisPhase>,F17-abstract,F17-static,F17-final,F17-static-final,F17-NA,F2-Path,F2-StringBuilder,F2-Class,F2-HungarianStemmer,F2-StandardSyntaxParser,F2-UAX29URLEmailTokenizerImpl,F2-NA,F2-QueryParserTokenManager,F2-Integer,F2-Files,F2-QueryParser,F2-Object,F2-String,F2-Map,F2-PorterStemmer,F2-Long,F2-System,F2-Float,F2-File,F2-HTMLStripCharFilter,F6-java.lang.Exception,F6-NA,F6-java.lang.Long,F6-org.apache.lucene.queryparser.surround.parser.Token,F6-java.io.FileInputStream,F6-java.lang.UnsupportedOperationException,F6-java.lang.IllegalStateException,F6-java.io.DataInputStream,F6-org.apache.solr.parser.Token,F6-org.apache.solr.search.IntFloatOpenHashMap,F6-org.apache.lucene.codecs.simpletext.AlreadyClosedException,F6-java.lang.Character,F6-java.lang.Integer,F6-java.io.File,F6-org.apache.solr.update.FSDataFastInputStream,F6-java.lang.StringBuilder,F6-org.apache.solr.uima.processor.JCasPool,F6-java.lang.Double,F6-org.apache.solr.client.solrj.impl.BasicHeader,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-size,F1-getLatestSchema,F1-NA,F1-add,F1-jj_ntk,F1-r_mark_regions,F1-getClass,F1-clone,F1-jj_consume_token,F1-iterator,F1-find_among_b,F1-get,F1-equals,F1-append,F1-compareTo,F1-slice_from,F1-charAt,F1-getName,F1-toString,F1-length,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-SolrQueryRequestBase,F5-NA,F5-java.lang.Error,F5-MultiTermQueryWrapperFilter,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-FastInputStream,F5-java.lang.Number,F5-java.lang.Throwable,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-bits,F9-request,F9-name,F9-shardName,F9-a,F9-boostedMap,F9-field,F9-map,F9-indexedField,F9-hi,F9-numDeadServersToTry,F9-expirationThresholdMilllis,F9-min,F9-source,F9-NA,F9-cached,F9-cachedAt,F9-servers,F9-sources,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-boolean,F4-InputStream,F4-File[],F4-long,F4-QueryNode,F4-char,F4-Token,F4-Object,F4-SrndQuery,F4-Float,F4-void,F4-List,F4-double,F4-StringBuilder,F4-Path,F4-int,F4-String,F4-Class,F4-Iterator,F8-DocumentsWriterFlushControl,F8-LocalReplicator,F8-TernaryTree,F8-CollectionShardAdminRequest,F8-InputWindowToken,F8-IntervalFacet,F8-Correction,F8-MockDirectoryWrapper,F8-SolrCore,F8-CombineSuggestionWrapper,F8-CurrentLevel,F8-TVTerms,F8-ExpiringCachedDocCollection,F8-NA,F8-ElevationObj,F8-Frame,F8-JavaUtilRegexMatcher,F8-Block,F8-Req,F8-CompoundToken,F11-term,F11-scorer,F11-propertyValue,F11-NA,F11-collection,F11-log,F11-node,F11-startOffset,F11-failedPings,F11-field,F11-start,F11-token,F11-replica,F11-propertyName,F11-endOffset,F11-vs,F11-_name,F11-clauses,F11-query,F11-state,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-ryan@apache.org,F71-chrism@apache.org,F71-anshum@apache.org,F71-shalin@apache.org,F71-rmuir@apache.org,F71-sarowe@apache.org,F71-simonw@apache.org,F71-gsingers@apache.org,F71-hossman@apache.org,F71-jpountz@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-erick@apache.org,F71-romseygeek@apache.org,F71-dweiss@apache.org,F71-uschindler@apache.org,F74,F73,F84,F146,category
5720,org/apache/solr/util,org/apache/solr/util/SolrCLI.java,147,true,11,23,1246,13,4,427,3,89,0.5172900494001411,1092,139,0.12728937728937728,0.8181818181818182,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,10,CORRECTNESS,8.443568815085843E-4,ICAST_INT_CAST_TO_FLOAT_PASSED_TO_ROUND,9,2,2,0.029737766964044336,0.002703433360367667,5.406866720735334E-4,-1.0,0.6666666666666666,0.007662835249042146,0.2789115646258503,0.4278291503174128,0.3333333333333333,0.0025330706445257528,0.009850830284266816,0.4278291503174128,-0.7272727272727273,-0.2,8,1096,147,5720,313,0.18570076747280925,166,88,225,567,0.020157634787349252,1051,53,192,1296,52,998,177,0.3355985562896883,394,9808,165,4067,404,125,14279,5741,0.06876787716197519,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4631,25862,7,4631,open
5720,org/apache/solr/util,org/apache/solr/util/SolrCLI.java,147,true,0,23,1246,13,8,427,1,89,0.11926605504587157,1092,139,0.12728937728937728,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,10,MALICIOUS_CODE,8.443568815085843E-4,MS_FINAL_PKGPROTECT,18,2,0,0.029737766964044336,0.002703433360367667,0.0,0.0,0.6666666666666666,0.01851851851851852,0.37730870712401055,0.20296725198735363,0.3333333333333333,0.0053475935828877,0.03630734590486912,0.20296725198735363,-0.7272727272727273,-0.2,8,1096,147,5720,313,0.18570076747280925,166,88,225,567,0.020157634787349252,1051,53,192,1296,52,998,177,0.3355985562896883,394,9808,165,4067,404,125,14279,5741,0.06876787716197519,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4631,25862,7,4631,open
5720,org/apache/solr/util,org/apache/solr/util/SolrCLI.java,147,true,0,23,1246,13,2,427,1,89,0.10726887791107975,1092,139,0.12728937728937728,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,10,MALICIOUS_CODE,0.04418801013228258,MS_SHOULD_BE_FINAL,16,1,0,0.029737766964044336,0.002703433360367667,0.0,0.0,0.535031847133758,0.020731064140533086,0.37730870712401055,0.20296725198735363,0.17197452229299362,0.0053475935828877,0.03630734590486912,0.20296725198735363,-0.7272727272727273,-0.2,8,1096,147,5720,313,0.18570076747280925,166,88,225,567,0.020157634787349252,1051,53,192,1296,52,998,177,0.3355985562896883,394,9808,165,4067,404,125,14279,5741,0.06876787716197519,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4631,25862,7,4631,close
5720,org/apache/solr/util,org/apache/solr/util/SolrCLI.java,147,true,16,23,1246,13,6,427,5,89,0.24982357092448837,1092,139,0.12728937728937728,0.375,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,10,BAD_PRACTICE,0.0059104981705600905,OS_OPEN_STREAM,16,2,1,0.029737766964044336,0.002703433360367667,2.703433360367667E-4,-1.0,0.23809523809523808,0.004535147392290249,0.15130434782608695,0.3534370427663847,-0.23809523809523808,0.004503236701379116,0.0213903743315508,0.3534370427663847,-0.7272727272727273,-0.2,8,1096,147,5720,313,0.18570076747280925,166,88,225,567,0.020157634787349252,1051,53,192,1296,52,998,177,0.3355985562896883,394,9808,165,4067,404,125,14279,5741,0.06876787716197519,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4631,25862,7,4631,open
5720,org/apache/solr/util,org/apache/solr/util/SolrCLI.java,147,true,0,23,1246,13,0,427,1,89,0.7939308398023994,1092,139,0.12728937728937728,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,10,BAD_PRACTICE,0.01294680551646496,DE_MIGHT_IGNORE,19,3,3,0.029737766964044336,0.002703433360367667,8.110300081103001E-4,0.3333333333333333,0.21739130434782608,0.004253308128544424,0.15130434782608695,0.3534370427663847,-0.391304347826087,0.004503236701379116,0.0213903743315508,0.3534370427663847,-0.7272727272727273,-0.2,8,1096,147,5720,313,0.18570076747280925,166,88,225,567,0.020157634787349252,1051,53,192,1296,52,998,177,0.3355985562896883,394,9808,165,4067,404,125,14279,5741,0.06876787716197519,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4631,25862,7,4631,close
5720,org/apache/solr/util,org/apache/solr/util/SolrCLI.java,147,true,0,23,1246,13,0,427,1,89,0.9541284403669725,1092,139,0.12728937728937728,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,10,BAD_PRACTICE,0.005629045876723895,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,3,0.029737766964044336,0.002703433360367667,8.110300081103001E-4,0.3333333333333333,0.5,0.00625,0.15130434782608695,0.3534370427663847,0.1,0.004503236701379116,0.0213903743315508,0.3534370427663847,-0.7272727272727273,-0.2,3,267,35,4891,313,0.18570076747280925,166,88,225,567,0.020157634787349252,1051,53,192,1296,52,998,177,0.3355985562896883,394,9808,165,4067,404,125,14279,5741,0.06876787716197519,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4631,25862,7,4631,open
5720,org/apache/solr/util,org/apache/solr/util/SolrCLI.java,147,true,0,23,1246,13,0,427,1,89,0.09738884968242767,1092,139,0.12728937728937728,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,10,BAD_PRACTICE,0.01294680551646496,DE_MIGHT_IGNORE,19,3,3,0.029737766964044336,0.002703433360367667,8.110300081103001E-4,0.3333333333333333,0.21739130434782608,0.004253308128544424,0.15130434782608695,0.3534370427663847,-0.391304347826087,0.004503236701379116,0.0213903743315508,0.3534370427663847,-0.7272727272727273,-0.2,8,1096,147,5720,313,0.18570076747280925,166,88,225,567,0.020157634787349252,1051,53,192,1296,52,998,177,0.3355985562896883,394,9808,165,4067,404,125,14279,5741,0.06876787716197519,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4631,25862,7,4631,close
8679,org/apache/solr/util,org/apache/solr/util/SolrLogLayout.java,595,true,78,10,1246,4,4,427,18,89,0.3434065934065934,250,58,0.232,0.11538461538461539,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,5,STYLE,0.042217844075429216,DLS_DEAD_LOCAL_STORE,17,2,4,0.029737766964044336,0.0013517166801838335,0.0010813733441470668,0.0,0.34,0.00521860465116279,0.41661500309981403,0.6054958125471315,-0.2,0.025612158739093723,0.1711229946524064,0.6054958125471315,-0.7272727272727273,-0.2,7,4055,595,8679,313,0.0,166,88,225,567,0.020157634787349252,8,16,0,24,0,-8,0,0.09660211239318678,0,9808,0,4067,404,0,14279,5741,0.06876787716197519,1261,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5885,25862,7,4631,open
8679,org/apache/solr/util,org/apache/solr/util/SolrLogLayout.java,595,true,78,10,1246,4,6,427,18,89,0.43131868131868134,250,58,0.232,0.358974358974359,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,5,STYLE,0.009850830284266816,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,4,0.029737766964044336,0.0013517166801838335,0.0010813733441470668,0.0,0.5714285714285714,0.005695301376364499,0.41661500309981403,0.6054958125471315,0.2,0.025612158739093723,0.1711229946524064,0.6054958125471315,-0.7272727272727273,-0.2,7,4055,595,8679,313,0.0,166,88,225,567,0.020157634787349252,8,16,0,24,0,-8,0,0.09660211239318678,0,9808,0,4067,404,0,14279,5741,0.06876787716197519,1261,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5885,25862,7,4631,close
8679,org/apache/solr/util,org/apache/solr/util/SolrLogLayout.java,595,true,78,10,1246,4,6,427,18,89,0.43131868131868134,250,58,0.232,0.358974358974359,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,5,STYLE,0.0033774275260343373,RCN_REDUNDANT_NULLCHECK_OF_NULL_VALUE,20,3,4,0.029737766964044336,0.0013517166801838335,0.0010813733441470668,0.0,0.5833333333333334,0.005652454780361757,0.41661500309981403,0.6054958125471315,0.25,0.025612158739093723,0.1711229946524064,0.6054958125471315,-0.7272727272727273,-0.2,7,4055,595,8679,313,0.0,166,88,225,567,0.020157634787349252,8,16,0,24,0,-8,0,0.09660211239318678,0,9808,0,4067,404,0,14279,5741,0.06876787716197519,1261,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5885,25862,7,4631,close
8679,org/apache/solr/util,org/apache/solr/util/SolrLogLayout.java,595,true,78,10,1246,4,8,427,18,89,0.4065934065934066,250,58,0.232,0.2692307692307692,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,5,STYLE,0.0033774275260343373,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,4,0.029737766964044336,0.0013517166801838335,0.0010813733441470668,0.0,0.25,0.00436046511627907,0.41661500309981403,0.6054958125471315,-0.25,0.025612158739093723,0.1711229946524064,0.6054958125471315,-0.7272727272727273,-0.2,7,4055,595,8679,313,0.0,166,88,225,567,0.020157634787349252,8,16,0,24,0,-8,0,0.09660211239318678,0,9808,0,4067,404,0,14279,5741,0.06876787716197519,1261,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5885,25862,7,4631,open
8679,org/apache/solr/util,org/apache/solr/util/SolrLogLayout.java,595,true,0,10,1246,4,2,427,1,89,0.2445054945054945,250,58,0.232,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,5,STYLE,0.023641992682240362,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.029737766964044336,0.0013517166801838335,0.0,0.0,0.2619047619047619,0.004495596688287719,0.41661500309981403,0.6054958125471315,-0.2619047619047619,0.025612158739093723,0.1711229946524064,0.6054958125471315,-0.7272727272727273,-0.2,4,2118,294,6742,313,0.0,166,88,225,567,0.020157634787349252,8,16,0,24,0,-8,0,0.09660211239318678,0,9808,0,4067,404,0,14279,5741,0.06876787716197519,1261,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5885,25862,7,4631,open
